Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   7.02           28.78                  0.85% , 1.17         1479.68 , 998.00          196.56 , 183.00            1721.03 , 1851.00      495.24
   7.03           33.26                  0.88% , 0.86         1531.90 , 998.00          144.48 , 183.00            1720.95 , 1851.00      572.42
   7.04           31.28                  0.87% , 0.96         1514.50 , 998.00          161.28 , 183.00            1720.75 , 1851.00      538.22
   7.05           29.29                  0.86% , 1.06         1497.09 , 998.00          178.08 , 183.00            1720.55 , 1851.00      504.01
   7.05           38.61                  1.01% , 1.06         1758.21 , 998.00          178.08 , 183.00            1981.55 , 1851.00      765.13
   7.06           40.33                  1.02% , 0.96         1775.62 , 998.00          161.28 , 183.00            1981.75 , 1851.00      799.34
   7.07           42.06                  1.03% , 0.86         1793.02 , 998.00          144.48 , 183.00            1981.95 , 1851.00      833.54
   7.08           38.16                  1.00% , 1.17         1740.80 , 998.00          196.56 , 183.00            1982.03 , 1851.00      756.36
   7.11           28.71                  0.85% , 1.16         1479.68 , 998.00          194.88 , 183.00            1719.35 , 1851.00      493.56
   7.12           33.39                  0.88% , 0.85         1531.90 , 998.00          142.80 , 183.00            1719.27 , 1851.00       574.1
   7.13           31.41                  0.87% , 0.95         1514.50 , 998.00          159.60 , 183.00            1719.07 , 1851.00       539.9
   7.14           29.42                  0.86% , 1.05         1497.09 , 998.00          176.40 , 183.00            1718.87 , 1851.00      505.69
   7.14            38.5                  1.01% , 1.07         1758.21 , 998.00          179.76 , 183.00            1983.23 , 1851.00      763.45
   7.15           40.22                  1.02% , 0.97         1775.62 , 998.00          162.96 , 183.00            1983.43 , 1851.00      797.66
   7.17           38.21                  1.00% , 1.18         1740.80 , 998.00          198.24 , 183.00            1983.71 , 1851.00      758.04
   7.17           41.94                  1.03% , 0.87         1793.02 , 998.00          146.16 , 183.00            1983.63 , 1851.00      831.86
    7.2           28.64                  0.85% , 1.15         1479.68 , 998.00          193.20 , 183.00            1717.67 , 1851.00      491.88
   7.21           33.52                  0.88% , 0.84         1531.90 , 998.00          141.12 , 183.00            1717.59 , 1851.00      575.78
   7.22           31.53                  0.87% , 0.94         1514.50 , 998.00          157.92 , 183.00            1717.39 , 1851.00      541.58
   7.23           29.55                  0.86% , 1.04         1497.09 , 998.00          174.72 , 183.00            1717.19 , 1851.00      507.37
   7.23           38.38                  1.01% , 1.08         1758.21 , 998.00          181.44 , 183.00            1984.91 , 1851.00      761.77
   7.25            40.1                  1.02% , 0.98         1775.62 , 998.00          164.64 , 183.00            1985.11 , 1851.00      795.98
   7.26           38.27                  1.00% , 1.19         1740.80 , 998.00          199.92 , 183.00            1985.39 , 1851.00      759.72
   7.26           41.82                  1.03% , 0.88         1793.02 , 998.00          147.84 , 183.00            1985.31 , 1851.00      830.18
   7.29           28.57                  0.85% , 1.14         1479.68 , 998.00          191.52 , 183.00            1715.99 , 1851.00       490.2
    7.3           33.65                  0.88% , 0.83         1531.90 , 998.00          139.44 , 183.00            1715.91 , 1851.00      577.46
   7.31           31.66                  0.87% , 0.93         1514.50 , 998.00          156.24 , 183.00            1715.71 , 1851.00      543.26
   7.32           29.67                  0.86% , 1.03         1497.09 , 998.00          173.04 , 183.00            1715.51 , 1851.00      509.05
   7.33           38.27                  1.01% , 1.09         1758.21 , 998.00          183.12 , 183.00            1986.59 , 1851.00      760.33
   7.34           39.98                  1.02% , 0.99         1775.62 , 998.00          166.32 , 183.00            1986.79 , 1851.00       794.3
   7.35            41.7                  1.03% , 0.89         1793.02 , 998.00          149.52 , 183.00            1986.99 , 1851.00       828.5
   7.38            28.5                  0.85% , 1.13         1479.68 , 998.00          189.84 , 183.00            1714.31 , 1851.00      488.52
   7.39           33.78                  0.88% , 0.82         1531.90 , 998.00          137.76 , 183.00            1714.23 , 1851.00      579.14
    7.4           31.79                  0.87% , 0.92         1514.50 , 998.00          154.56 , 183.00            1714.03 , 1851.00      544.94
   7.41            29.8                  0.86% , 1.02         1497.09 , 998.00          171.36 , 183.00            1713.83 , 1851.00      510.73
   7.42           38.33                  1.01% , 1.10         1758.21 , 998.00          184.80 , 183.00            1988.27 , 1851.00      762.01
   7.43           39.86                  1.02% , 1.00         1775.62 , 998.00          168.00 , 183.00            1988.47 , 1851.00      792.62
   7.44           41.58                  1.03% , 0.90         1793.02 , 998.00          151.20 , 183.00            1988.67 , 1851.00      826.82
   7.48           28.43                  0.85% , 1.12         1479.68 , 998.00          188.16 , 183.00            1712.63 , 1851.00      486.84
   7.48           33.92                  0.88% , 0.81         1531.90 , 998.00          136.08 , 183.00            1712.55 , 1851.00      580.82
   7.49           31.92                  0.87% , 0.91         1514.50 , 998.00          152.88 , 183.00            1712.35 , 1851.00      546.62
    7.5           29.93                  0.86% , 1.01         1497.09 , 998.00          169.68 , 183.00            1712.15 , 1851.00      512.41
    7.5           43.27                  1.04% , 0.80         1810.43 , 998.00          134.40 , 183.00            1989.87 , 1851.00      861.03
   7.51           38.38                  1.01% , 1.11         1758.21 , 998.00          186.48 , 183.00            1989.95 , 1851.00      763.69
   7.52           39.74                  1.02% , 1.01         1775.62 , 998.00          169.68 , 183.00            1990.15 , 1851.00      790.94
   7.53           41.46                  1.03% , 0.91         1793.02 , 998.00          152.88 , 183.00            1990.35 , 1851.00      825.14
   7.57           28.36                  0.85% , 1.11         1479.68 , 998.00          186.48 , 183.00            1710.95 , 1851.00      485.16
   7.57           34.05                  0.88% , 0.80         1531.90 , 998.00          134.40 , 183.00            1710.87 , 1851.00       582.5
   7.58           32.05                  0.87% , 0.90         1514.50 , 998.00          151.20 , 183.00            1710.67 , 1851.00       548.3
   7.59           30.06                  0.86% , 1.00         1497.09 , 998.00          168.00 , 183.00            1710.47 , 1851.00      514.09
   7.59           43.15                  1.04% , 0.81         1810.43 , 998.00          136.08 , 183.00            1991.55 , 1851.00      859.35
    7.6           38.43                  1.01% , 1.12         1758.21 , 998.00          188.16 , 183.00            1991.63 , 1851.00      765.37
   7.61           39.62                  1.02% , 1.02         1775.62 , 998.00          171.36 , 183.00            1991.83 , 1851.00      789.26
   7.62           41.34                  1.03% , 0.92         1793.02 , 998.00          154.56 , 183.00            1992.03 , 1851.00      823.46
   7.66           28.29                  0.85% , 1.10         1479.68 , 998.00          184.80 , 183.00            1709.27 , 1851.00      483.48
   7.67           32.18                  0.87% , 0.89         1514.50 , 998.00          149.52 , 183.00            1708.99 , 1851.00      549.98
   7.68           30.18                  0.86% , 0.99         1497.09 , 998.00          166.32 , 183.00            1708.79 , 1851.00      515.77
   7.68           43.03                  1.04% , 0.82         1810.43 , 998.00          137.76 , 183.00            1993.23 , 1851.00      857.67
   7.69           38.48                  1.01% , 1.13         1758.21 , 998.00          189.84 , 183.00            1993.31 , 1851.00      767.05
    7.7           39.51                  1.02% , 1.03         1775.62 , 998.00          173.04 , 183.00            1993.51 , 1851.00      787.58
   7.71           41.22                  1.03% , 0.93         1793.02 , 998.00          156.24 , 183.00            1993.71 , 1851.00      821.78
   7.75           28.22                  0.85% , 1.09         1479.68 , 998.00          183.12 , 183.00            1707.59 , 1851.00       481.8
   7.76           28.18                  0.84% , 1.19         1462.27 , 998.00          199.92 , 183.00            1707.39 , 1851.00      481.19
   7.76           32.31                  0.87% , 0.88         1514.50 , 998.00          147.84 , 183.00            1707.31 , 1851.00      551.66
   7.77           30.31                  0.86% , 0.98         1497.09 , 998.00          164.64 , 183.00            1707.11 , 1851.00      517.45
   7.77           42.91                  1.04% , 0.83         1810.43 , 998.00          139.44 , 183.00            1994.91 , 1851.00      855.99
   7.78           38.53                  1.01% , 1.14         1758.21 , 998.00          191.52 , 183.00            1994.99 , 1851.00      768.73
   7.79           39.39                  1.02% , 1.04         1775.62 , 998.00          174.72 , 183.00            1995.19 , 1851.00       785.9
