Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  14.82           16.32                  0.91% , 0.82          396.03 , 438.00          551.04 , 672.00             998.34 , 1172.00      162.93
  14.85           16.45                  0.83% , 0.87          361.22 , 438.00          584.64 , 672.00             997.94 , 1172.00      164.14
  14.89           16.49                  0.86% , 0.85          374.27 , 438.00          571.20 , 672.00             997.50 , 1172.00      164.53
  14.93           16.54                  0.89% , 0.83          387.33 , 438.00          557.76 , 672.00             997.06 , 1172.00      164.91
  14.96           16.59                  0.92% , 0.81          400.38 , 438.00          544.32 , 672.00             996.62 , 1172.00       165.3
  14.98           13.76                  1.17% , 1.17          509.18 , 438.00          786.24 , 672.00            1347.54 , 1172.00      185.42
  15.02           13.78                  1.14% , 1.19          496.13 , 438.00          799.68 , 672.00            1347.98 , 1172.00      185.81
  15.05           16.69                  0.81% , 0.88          352.51 , 438.00          591.36 , 672.00             995.66 , 1172.00      166.13
  15.08           16.73                  0.84% , 0.86          365.57 , 438.00          577.92 , 672.00             995.22 , 1172.00      166.51
  15.09           13.89                  1.19% , 1.16          517.89 , 438.00          779.52 , 672.00            1348.82 , 1172.00      187.41
  15.12           16.78                  0.87% , 0.84          378.62 , 438.00          564.48 , 672.00             994.78 , 1172.00       166.9
  15.12           13.92                  1.16% , 1.18          504.83 , 438.00          792.96 , 672.00            1349.26 , 1172.00      187.79
  15.16           16.82                  0.90% , 0.82          391.68 , 438.00          551.04 , 672.00             994.34 , 1172.00      167.28
   15.2           16.87                  0.93% , 0.80          404.74 , 438.00          537.60 , 672.00             993.90 , 1172.00      167.66
  15.28           16.97                  0.82% , 0.87          356.86 , 438.00          584.64 , 672.00             992.94 , 1172.00       168.5
  15.32           17.02                  0.85% , 0.85          369.92 , 438.00          571.20 , 672.00             992.50 , 1172.00      168.88
  15.32           14.04                  1.18% , 1.17          513.54 , 438.00          786.24 , 672.00            1351.54 , 1172.00      189.78
  15.35           17.06                  0.88% , 0.83          382.98 , 438.00          557.76 , 672.00             992.06 , 1172.00      169.26
  15.36           14.07                  1.15% , 1.19          500.48 , 438.00          799.68 , 672.00            1351.98 , 1172.00      190.16
  15.39           17.19                  0.80% , 0.88          348.16 , 438.00          591.36 , 672.00             991.66 , 1172.00      170.48
  15.39           17.11                  0.91% , 0.81          396.03 , 438.00          544.32 , 672.00             991.62 , 1172.00      169.65
  15.42           17.24                  0.83% , 0.86          361.22 , 438.00          577.92 , 672.00             991.22 , 1172.00      170.86
  15.46           17.28                  0.86% , 0.84          374.27 , 438.00          564.48 , 672.00             990.78 , 1172.00      171.25
   15.5           17.33                  0.89% , 0.82          387.33 , 438.00          551.04 , 672.00             990.34 , 1172.00      171.63
  15.54           17.38                  0.92% , 0.80          400.38 , 438.00          537.60 , 672.00             989.90 , 1172.00      172.02
  15.55           14.19                  1.17% , 1.18          509.18 , 438.00          792.96 , 672.00            1354.26 , 1172.00      192.14
  15.62           17.48                  0.81% , 0.87          352.51 , 438.00          584.64 , 672.00             988.94 , 1172.00      172.85
  15.66           17.52                  0.84% , 0.85          365.57 , 438.00          571.20 , 672.00             988.50 , 1172.00      173.23
  15.66           14.32                  1.19% , 1.17          517.89 , 438.00          786.24 , 672.00            1355.54 , 1172.00      194.13
  15.69           17.57                  0.87% , 0.83          378.62 , 438.00          557.76 , 672.00             988.06 , 1172.00      173.62
   15.7           14.34                  1.16% , 1.19          504.83 , 438.00          799.68 , 672.00            1355.98 , 1172.00      194.51
  15.73           17.62                  0.90% , 0.81          391.68 , 438.00          544.32 , 672.00             987.62 , 1172.00       174.0
  15.85           17.77                  0.82% , 0.86          356.86 , 438.00          577.92 , 672.00             986.22 , 1172.00      175.22
  15.89           17.81                  0.85% , 0.84          369.92 , 438.00          564.48 , 672.00             985.78 , 1172.00       175.6
  15.89           14.47                  1.18% , 1.18          513.54 , 438.00          792.96 , 672.00            1358.26 , 1172.00       196.5
  15.93           17.86                  0.88% , 0.82          382.98 , 438.00          551.04 , 672.00             985.34 , 1172.00      175.98
  15.96           17.99                  0.80% , 0.87          348.16 , 438.00          584.64 , 672.00             984.94 , 1172.00       177.2
  15.96           17.91                  0.91% , 0.80          396.03 , 438.00          537.60 , 672.00             984.90 , 1172.00      176.37
   16.0           18.04                  0.83% , 0.85          361.22 , 438.00          571.20 , 672.00             984.50 , 1172.00      177.58
  16.04           18.09                  0.86% , 0.83          374.27 , 438.00          557.76 , 672.00             984.06 , 1172.00      177.97
  16.07           18.13                  0.89% , 0.81          387.33 , 438.00          544.32 , 672.00             983.62 , 1172.00      178.35
  16.12           14.61                  1.17% , 1.19          509.18 , 438.00          799.68 , 672.00            1360.98 , 1172.00      198.86
  16.19           18.28                  0.81% , 0.86          352.51 , 438.00          577.92 , 672.00             982.22 , 1172.00      179.57
  16.23           18.33                  0.84% , 0.84          365.57 , 438.00          564.48 , 672.00             981.78 , 1172.00      179.95
  16.23           14.74                  1.19% , 1.18          517.89 , 438.00          792.96 , 672.00            1362.26 , 1172.00      200.85
  16.27           18.38                  0.87% , 0.82          378.62 , 438.00          551.04 , 672.00             981.34 , 1172.00      180.34
  16.31           18.42                  0.90% , 0.80          391.68 , 438.00          537.60 , 672.00             980.90 , 1172.00      180.72
  16.42           18.57                  0.82% , 0.85          356.86 , 438.00          571.20 , 672.00             979.50 , 1172.00      181.94
  16.46           18.62                  0.85% , 0.83          369.92 , 438.00          557.76 , 672.00             979.06 , 1172.00      182.32
  16.47           14.89                  1.18% , 1.19          513.54 , 438.00          799.68 , 672.00            1364.98 , 1172.00      203.22
   16.5           18.67                  0.88% , 0.81          382.98 , 438.00          544.32 , 672.00             978.62 , 1172.00       182.7
  16.53            18.8                  0.80% , 0.86          348.16 , 438.00          577.92 , 672.00             978.22 , 1172.00      183.92
  16.57           18.85                  0.83% , 0.84          361.22 , 438.00          564.48 , 672.00             977.78 , 1172.00       184.3
  16.61            18.9                  0.86% , 0.82          374.27 , 438.00          551.04 , 672.00             977.34 , 1172.00      184.69
  16.65           18.94                  0.89% , 0.80          387.33 , 438.00          537.60 , 672.00             976.90 , 1172.00      185.07
  16.77            19.1                  0.81% , 0.85          352.51 , 438.00          571.20 , 672.00             975.50 , 1172.00      186.29
   16.8           19.14                  0.84% , 0.83          365.57 , 438.00          557.76 , 672.00             975.06 , 1172.00      186.67
  16.81           15.16                  1.19% , 1.19          517.89 , 438.00          799.68 , 672.00            1368.98 , 1172.00      207.57
  16.84           19.19                  0.87% , 0.81          378.62 , 438.00          544.32 , 672.00             974.62 , 1172.00      187.06
   17.0           19.39                  0.82% , 0.84          356.86 , 438.00          564.48 , 672.00             972.78 , 1172.00      188.66
  17.04           19.44                  0.85% , 0.82          369.92 , 438.00          551.04 , 672.00             972.34 , 1172.00      189.04
  17.07           19.49                  0.88% , 0.80          382.98 , 438.00          537.60 , 672.00             971.90 , 1172.00      189.42
  17.11           19.62                  0.80% , 0.85          348.16 , 438.00          571.20 , 672.00             971.50 , 1172.00      190.64
