Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   6.65           10.07                  1.02% , 0.84        1775.62 , 1638.00          564.48 , 667.00            2385.73 , 2237.00      240.14
   6.66            2.75                  0.97% , 0.97        1688.58 , 1638.00          651.84 , 667.00            2386.09 , 2237.00       65.74
   6.68           12.63                  0.86% , 0.81        1497.09 , 1638.00          544.32 , 667.00            2087.57 , 2237.00      263.59
   6.68            4.55                  0.92% , 1.10        1601.54 , 1638.00          739.20 , 667.00            2386.45 , 2237.00      108.66
   6.71           12.62                  0.81% , 0.94        1410.05 , 1638.00          631.68 , 667.00            2086.93 , 2237.00      263.27
   6.73            5.62                  0.99% , 0.92        1723.39 , 1638.00          618.24 , 667.00            2387.49 , 2237.00      134.15
   6.74           12.69                  0.84% , 0.86        1462.27 , 1638.00          577.92 , 667.00            2086.17 , 2237.00      264.81
   6.74            1.69                  0.94% , 1.05        1636.35 , 1638.00          705.60 , 667.00            2387.85 , 2237.00       40.25
   6.76            8.99                  0.89% , 1.18        1549.31 , 1638.00          792.96 , 667.00            2388.21 , 2237.00      214.65
   6.79            8.48                  1.01% , 0.87        1758.21 , 1638.00          584.64 , 667.00            2388.89 , 2237.00      202.57
    6.8           12.76                  0.82% , 0.91        1427.46 , 1638.00          611.52 , 667.00            2084.77 , 2237.00      266.02
   6.81             1.6                  0.96% , 1.00        1671.17 , 1638.00          672.00 , 667.00            2389.25 , 2237.00       38.17
   6.81           11.34                  1.03% , 0.82        1793.02 , 1638.00          551.04 , 667.00            2389.29 , 2237.00      270.98
   6.82            6.12                  0.91% , 1.13        1584.13 , 1638.00          759.36 , 667.00            2389.61 , 2237.00      146.23
   6.82            4.04                  0.98% , 0.95        1705.98 , 1638.00          638.40 , 667.00            2389.65 , 2237.00       96.58
   6.84            3.26                  0.93% , 1.08        1618.94 , 1638.00          725.76 , 667.00            2390.01 , 2237.00       77.82
   6.87           12.83                  0.80% , 0.96        1392.64 , 1638.00          645.12 , 667.00            2083.37 , 2237.00      267.24
   6.88           12.84                  0.85% , 0.83        1479.68 , 1638.00          557.76 , 667.00            2083.01 , 2237.00      267.56
   6.89             6.9                  1.00% , 0.90        1740.80 , 1638.00          604.80 , 667.00            2391.05 , 2237.00       165.0
    6.9            1.71                  0.95% , 1.03        1653.76 , 1638.00          692.16 , 667.00            2391.41 , 2237.00       40.92
   6.92            7.68                  0.90% , 1.16        1566.72 , 1638.00          779.52 , 667.00            2391.77 , 2237.00       183.8
   6.95           12.91                  0.83% , 0.88        1444.86 , 1638.00          591.36 , 667.00            2081.61 , 2237.00      268.78
   6.95            9.76                  1.02% , 0.85        1775.62 , 1638.00          571.20 , 667.00            2392.45 , 2237.00      233.42
   6.97            2.47                  0.97% , 0.98        1688.58 , 1638.00          658.56 , 667.00            2392.81 , 2237.00       59.02
   6.98           12.99                  0.86% , 0.80        1497.09 , 1638.00          537.60 , 667.00            2080.85 , 2237.00      270.31
   6.98            4.82                  0.92% , 1.11        1601.54 , 1638.00          745.92 , 667.00            2393.17 , 2237.00      115.38
   7.01           12.98                  0.81% , 0.93        1410.05 , 1638.00          624.96 , 667.00            2080.21 , 2237.00      269.99
   7.01           12.61                  1.04% , 0.80        1810.43 , 1638.00          537.60 , 667.00            2393.85 , 2237.00      301.83
   7.03            5.32                  0.99% , 0.93        1723.39 , 1638.00          624.96 , 667.00            2394.21 , 2237.00      127.43
   7.04           13.06                  0.84% , 0.85        1462.27 , 1638.00          571.20 , 667.00            2079.45 , 2237.00      271.53
   7.04            1.96                  0.94% , 1.06        1636.35 , 1638.00          712.32 , 667.00            2394.57 , 2237.00       46.97
   7.06            9.24                  0.89% , 1.19        1549.31 , 1638.00          799.68 , 667.00            2394.93 , 2237.00      221.37
   7.09            8.18                  1.01% , 0.88        1758.21 , 1638.00          591.36 , 667.00            2395.61 , 2237.00      195.85
   7.11           13.12                  0.82% , 0.90        1427.46 , 1638.00          604.80 , 667.00            2078.05 , 2237.00      272.74
   7.11            1.87                  0.96% , 1.01        1671.17 , 1638.00          678.72 , 667.00            2395.97 , 2237.00       44.89
   7.11           11.03                  1.03% , 0.83        1793.02 , 1638.00          557.76 , 667.00            2396.01 , 2237.00      264.26
   7.12            6.38                  0.91% , 1.14        1584.13 , 1638.00          766.08 , 667.00            2396.33 , 2237.00      152.95
   7.12            3.75                  0.98% , 0.96        1705.98 , 1638.00          645.12 , 667.00            2396.37 , 2237.00       89.86
   7.14            3.53                  0.93% , 1.09        1618.94 , 1638.00          732.48 , 667.00            2396.73 , 2237.00       84.54
   7.17           13.19                  0.80% , 0.95        1392.64 , 1638.00          638.40 , 667.00            2076.65 , 2237.00      273.96
   7.18           13.21                  0.85% , 0.82        1479.68 , 1638.00          551.04 , 667.00            2076.29 , 2237.00      274.28
   7.19             6.6                  1.00% , 0.91        1740.80 , 1638.00          611.52 , 667.00            2397.77 , 2237.00      158.28
    7.2            1.99                  0.95% , 1.04        1653.76 , 1638.00          698.88 , 667.00            2398.13 , 2237.00       47.64
   7.22            7.94                  0.90% , 1.17        1566.72 , 1638.00          786.24 , 667.00            2398.49 , 2237.00      190.52
   7.25           13.28                  0.83% , 0.87        1444.86 , 1638.00          584.64 , 667.00            2074.89 , 2237.00       275.5
   7.25            9.45                  1.02% , 0.86        1775.62 , 1638.00          577.92 , 667.00            2399.17 , 2237.00       226.7
   7.27            2.18                  0.97% , 0.99        1688.58 , 1638.00          665.28 , 667.00            2399.53 , 2237.00        52.3
   7.28            5.09                  0.92% , 1.12        1601.54 , 1638.00          752.64 , 667.00            2399.89 , 2237.00       122.1
   7.31           13.35                  0.81% , 0.92        1410.05 , 1638.00          618.24 , 667.00            2073.49 , 2237.00      276.71
   7.31           12.29                  1.04% , 0.81        1810.43 , 1638.00          544.32 , 667.00            2400.57 , 2237.00      295.11
   7.33            5.03                  0.99% , 0.94        1723.39 , 1638.00          631.68 , 667.00            2400.93 , 2237.00      120.71
   7.34           13.42                  0.84% , 0.84        1462.27 , 1638.00          564.48 , 667.00            2072.73 , 2237.00      278.25
   7.34            2.24                  0.94% , 1.07        1636.35 , 1638.00          719.04 , 667.00            2401.29 , 2237.00       53.69
   7.39            7.87                  1.01% , 0.89        1758.21 , 1638.00          598.08 , 667.00            2402.33 , 2237.00      189.13
   7.41           13.49                  0.82% , 0.89        1427.46 , 1638.00          598.08 , 667.00            2071.33 , 2237.00      279.46
   7.41            2.15                  0.96% , 1.02        1671.17 , 1638.00          685.44 , 667.00            2402.69 , 2237.00       51.61
   7.41           10.72                  1.03% , 0.84        1793.02 , 1638.00          564.48 , 667.00            2402.73 , 2237.00      257.54
   7.42            6.64                  0.91% , 1.15        1584.13 , 1638.00          772.80 , 667.00            2403.05 , 2237.00      159.67
   7.42            3.46                  0.98% , 0.97        1705.98 , 1638.00          651.84 , 667.00            2403.09 , 2237.00       83.14
   7.44             3.8                  0.93% , 1.10        1618.94 , 1638.00          739.20 , 667.00            2403.45 , 2237.00       91.26
   7.47           13.56                  0.80% , 0.94        1392.64 , 1638.00          631.68 , 667.00            2069.93 , 2237.00      280.68
   7.48           13.58                  0.85% , 0.81        1479.68 , 1638.00          544.32 , 667.00            2069.57 , 2237.00       281.0
   7.49             6.3                  1.00% , 0.92        1740.80 , 1638.00          618.24 , 667.00            2404.49 , 2237.00      151.56
    7.5            2.26                  0.95% , 1.05        1653.76 , 1638.00          705.60 , 667.00            2404.85 , 2237.00       54.36
   7.52             8.2                  0.90% , 1.18        1566.72 , 1638.00          792.96 , 667.00            2405.21 , 2237.00      197.24
   7.55           13.65                  0.83% , 0.86        1444.86 , 1638.00          577.92 , 667.00            2068.17 , 2237.00      282.22
   7.55            9.14                  1.02% , 0.87        1775.62 , 1638.00          584.64 , 667.00            2405.89 , 2237.00      219.98
   7.57            2.31                  0.97% , 1.00        1688.58 , 1638.00          672.00 , 667.00            2406.25 , 2237.00       55.58
   7.58            5.35                  0.92% , 1.13        1601.54 , 1638.00          759.36 , 667.00            2406.61 , 2237.00      128.82
   7.61           13.71                  0.81% , 0.91        1410.05 , 1638.00          611.52 , 667.00            2066.77 , 2237.00      283.43
   7.61           11.98                  1.04% , 0.82        1810.43 , 1638.00          551.04 , 667.00            2407.29 , 2237.00      288.39
   7.63            4.73                  0.99% , 0.95        1723.39 , 1638.00          638.40 , 667.00            2407.65 , 2237.00      113.99
