Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   8.93           15.45                  1.13% , 0.89          983.55 , 821.00          299.04 , 342.00            1330.03 , 1221.00      205.51
   8.94            8.87                  0.86% , 0.94          748.54 , 821.00          315.84 , 342.00            1111.83 , 1221.00       98.62
   8.95           18.02                  1.15% , 0.84         1000.96 , 821.00          282.24 , 342.00            1330.23 , 1221.00      239.72
   8.96            8.93                  0.84% , 0.99          731.14 , 821.00          332.64 , 342.00            1111.63 , 1221.00       99.22
   8.96            9.01                  1.03% , 1.15          896.51 , 821.00          386.40 , 342.00            1330.39 , 1221.00      119.91
   8.97           12.01                  0.81% , 1.07          705.02 , 821.00          359.52 , 342.00            1111.51 , 1221.00       133.5
   8.98            9.06                  1.05% , 1.10          913.92 , 821.00          369.60 , 342.00            1330.59 , 1221.00      120.52
    9.0           11.46                  1.10% , 0.97          957.44 , 821.00          325.92 , 342.00            1330.91 , 1221.00      152.52
   9.01            8.95                  0.89% , 0.86          774.66 , 821.00          288.96 , 342.00            1110.95 , 1221.00       99.38
   9.02           14.03                  1.12% , 0.92          974.85 , 821.00          309.12 , 342.00            1331.11 , 1221.00      186.73
   9.03             9.0                  0.87% , 0.91          757.25 , 821.00          305.76 , 342.00            1110.75 , 1221.00       99.99
   9.05            9.11                  1.02% , 1.18          887.81 , 821.00          396.48 , 342.00            1331.47 , 1221.00      121.29
   9.06           10.33                  0.82% , 1.04          713.73 , 821.00          349.44 , 342.00            1110.43 , 1221.00      114.71
   9.07           13.41                  0.80% , 1.09          696.32 , 821.00          366.24 , 342.00            1110.23 , 1221.00      148.92
   9.07             9.1                  1.07% , 1.05          931.33 , 821.00          352.80 , 342.00            1331.79 , 1221.00      121.13
   9.09           10.04                  1.09% , 1.00          948.74 , 821.00          336.00 , 342.00            1331.99 , 1221.00      133.74
    9.1            9.08                  0.90% , 0.83          783.36 , 821.00          278.88 , 342.00            1109.87 , 1221.00      100.76
   9.12           16.58                  1.14% , 0.87          992.26 , 821.00          292.32 , 342.00            1332.31 , 1221.00      220.94
   9.13            9.07                  0.85% , 0.96          739.84 , 821.00          322.56 , 342.00            1109.55 , 1221.00       100.6
   9.13           19.15                  1.16% , 0.82         1009.66 , 821.00          275.52 , 342.00            1332.51 , 1221.00      255.14
   9.14            9.12                  0.83% , 1.01          722.43 , 821.00          339.36 , 342.00            1109.35 , 1221.00      101.21
   9.15            9.15                  1.04% , 1.13          905.22 , 821.00          379.68 , 342.00            1332.67 , 1221.00       121.9
   9.16            9.19                  1.06% , 1.08          922.62 , 821.00          362.88 , 342.00            1332.87 , 1221.00       122.5
   9.18            9.24                  1.08% , 1.03          940.03 , 821.00          346.08 , 342.00            1333.07 , 1221.00      123.11
   9.19            9.21                  0.91% , 0.80          792.06 , 821.00          268.80 , 342.00            1108.79 , 1221.00      102.14
   9.19            12.6                  1.11% , 0.95          966.14 , 821.00          319.20 , 342.00            1333.19 , 1221.00      167.94
    9.2            9.14                  0.88% , 0.88          765.95 , 821.00          295.68 , 342.00            1108.67 , 1221.00      101.37
    9.2           15.16                  1.13% , 0.90          983.55 , 821.00          302.40 , 342.00            1333.39 , 1221.00      202.15
   9.22             9.2                  0.86% , 0.93          748.54 , 821.00          312.48 , 342.00            1108.47 , 1221.00      101.98
   9.22           17.72                  1.15% , 0.85         1000.96 , 821.00          285.60 , 342.00            1333.59 , 1221.00      236.36
   9.23            9.26                  0.84% , 0.98          731.14 , 821.00          329.28 , 342.00            1108.27 , 1221.00      102.58
   9.23            9.24                  1.03% , 1.16          896.51 , 821.00          389.76 , 342.00            1333.75 , 1221.00      123.27
   9.24           11.74                  0.81% , 1.06          705.02 , 821.00          356.16 , 342.00            1108.15 , 1221.00      130.14
   9.25            9.29                  1.05% , 1.11          913.92 , 821.00          372.96 , 342.00            1333.95 , 1221.00      123.88
   9.28           11.18                  1.10% , 0.98          957.44 , 821.00          329.28 , 342.00            1334.27 , 1221.00      149.16
   9.29            9.28                  0.89% , 0.85          774.66 , 821.00          285.60 , 342.00            1107.59 , 1221.00      102.74
   9.29           13.74                  1.12% , 0.93          974.85 , 821.00          312.48 , 342.00            1334.47 , 1221.00      183.37
    9.3            9.33                  0.87% , 0.90          757.25 , 821.00          302.40 , 342.00            1107.39 , 1221.00      103.35
   9.32            9.34                  1.02% , 1.19          887.81 , 821.00          399.84 , 342.00            1334.83 , 1221.00      124.65
   9.32           20.27                  1.17% , 0.80         1018.37 , 821.00          268.80 , 342.00            1334.79 , 1221.00      270.57
   9.33           10.06                  0.82% , 1.03          713.73 , 821.00          346.08 , 342.00            1107.07 , 1221.00      111.35
   9.35           13.15                  0.80% , 1.08          696.32 , 821.00          362.88 , 342.00            1106.87 , 1221.00      145.56
   9.35            9.32                  1.07% , 1.06          931.33 , 821.00          356.16 , 342.00            1335.15 , 1221.00      124.49
   9.37            9.76                  1.09% , 1.01          948.74 , 821.00          339.36 , 342.00            1335.35 , 1221.00      130.38
   9.38            9.41                  0.90% , 0.82          783.36 , 821.00          275.52 , 342.00            1106.51 , 1221.00      104.12
   9.39           16.29                  1.14% , 0.88          992.26 , 821.00          295.68 , 342.00            1335.67 , 1221.00      217.58
    9.4             9.4                  0.85% , 0.95          739.84 , 821.00          319.20 , 342.00            1106.19 , 1221.00      103.96
   9.41           18.85                  1.16% , 0.83         1009.66 , 821.00          278.88 , 342.00            1335.87 , 1221.00      251.78
   9.42            9.45                  0.83% , 1.00          722.43 , 821.00          336.00 , 342.00            1105.99 , 1221.00      104.57
   9.42            9.38                  1.04% , 1.14          905.22 , 821.00          383.04 , 342.00            1336.03 , 1221.00      125.26
   9.44            9.42                  1.06% , 1.09          922.62 , 821.00          366.24 , 342.00            1336.23 , 1221.00      125.86
   9.45            9.46                  1.08% , 1.04          940.03 , 821.00          349.44 , 342.00            1336.43 , 1221.00      126.47
   9.46           12.31                  1.11% , 0.96          966.14 , 821.00          322.56 , 342.00            1336.55 , 1221.00      164.58
   9.47            9.47                  0.88% , 0.87          765.95 , 821.00          292.32 , 342.00            1105.31 , 1221.00      104.73
   9.48           14.87                  1.13% , 0.91          983.55 , 821.00          305.76 , 342.00            1336.75 , 1221.00      198.79
   9.49            9.53                  0.86% , 0.92          748.54 , 821.00          309.12 , 342.00            1105.11 , 1221.00      105.34
    9.5           17.43                  1.15% , 0.86         1000.96 , 821.00          288.96 , 342.00            1336.95 , 1221.00       233.0
   9.51            9.59                  0.84% , 0.97          731.14 , 821.00          325.92 , 342.00            1104.91 , 1221.00      105.94
   9.51            9.47                  1.03% , 1.17          896.51 , 821.00          393.12 , 342.00            1337.11 , 1221.00      126.63
   9.52           11.48                  0.81% , 1.05          705.02 , 821.00          352.80 , 342.00            1104.79 , 1221.00      126.78
   9.53            9.51                  1.05% , 1.12          913.92 , 821.00          376.32 , 342.00            1337.31 , 1221.00      127.24
   9.55            10.9                  1.10% , 0.99          957.44 , 821.00          332.64 , 342.00            1337.63 , 1221.00       145.8
   9.56            9.61                  0.89% , 0.84          774.66 , 821.00          282.24 , 342.00            1104.23 , 1221.00       106.1
   9.57           13.46                  1.12% , 0.94          974.85 , 821.00          315.84 , 342.00            1337.83 , 1221.00      180.01
