Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
  17.32           17.54                  0.82% , 0.93          356.86 , 425.00          156.24 , 187.00              563.87 , 682.00        98.9
  17.33           17.66                  0.83% , 0.90          361.22 , 425.00          151.20 , 187.00              563.83 , 682.00       99.58
  17.39           17.62                  0.85% , 0.85          369.92 , 425.00          142.80 , 187.00              563.43 , 682.00       99.28
  17.39           17.74                  0.86% , 0.82          374.27 , 425.00          137.76 , 187.00              563.39 , 682.00       99.97
  17.41           17.73                  0.81% , 0.95          352.51 , 425.00          159.60 , 187.00              563.23 , 682.00       99.89
  17.48           17.82                  0.84% , 0.87          365.57 , 425.00          146.16 , 187.00              562.79 , 682.00      100.27
  17.51           17.93                  0.80% , 0.97          348.16 , 425.00          162.96 , 187.00              562.59 , 682.00      100.88
  17.57           17.89                  0.82% , 0.92          356.86 , 425.00          154.56 , 187.00              562.19 , 682.00      100.58
  17.57           18.01                  0.83% , 0.89          361.22 , 425.00          149.52 , 187.00              562.15 , 682.00      101.26
  17.63           17.97                  0.85% , 0.84          369.92 , 425.00          141.12 , 187.00              561.75 , 682.00      100.96
  17.64            18.1                  0.86% , 0.81          374.27 , 425.00          136.08 , 187.00              561.71 , 682.00      101.65
  17.66           18.09                  0.81% , 0.94          352.51 , 425.00          157.92 , 187.00              561.55 , 682.00      101.57
  17.73           18.17                  0.84% , 0.86          365.57 , 425.00          144.48 , 187.00              561.11 , 682.00      101.95
  17.75           18.28                  0.80% , 0.96          348.16 , 425.00          161.28 , 187.00              560.91 , 682.00      102.56
  17.81           18.24                  0.82% , 0.91          356.86 , 425.00          152.88 , 187.00              560.51 , 682.00      102.26
  17.82           18.37                  0.83% , 0.88          361.22 , 425.00          147.84 , 187.00              560.47 , 682.00      102.94
  17.88           18.33                  0.85% , 0.83          369.92 , 425.00          139.44 , 187.00              560.07 , 682.00      102.64
  17.88           18.45                  0.86% , 0.80          374.27 , 425.00          134.40 , 187.00              560.03 , 682.00      103.33
  17.91           18.44                  0.81% , 0.93          352.51 , 425.00          156.24 , 187.00              559.87 , 682.00      103.25
  17.97           18.52                  0.84% , 0.85          365.57 , 425.00          142.80 , 187.00              559.43 , 682.00      103.63
   18.0           18.64                  0.80% , 0.95          348.16 , 425.00          159.60 , 187.00              559.23 , 682.00      104.24
  18.06            18.6                  0.82% , 0.90          356.86 , 425.00          151.20 , 187.00              558.83 , 682.00      103.94
  18.07           18.72                  0.83% , 0.87          361.22 , 425.00          146.16 , 187.00              558.79 , 682.00      104.62
  18.12           18.68                  0.85% , 0.82          369.92 , 425.00          137.76 , 187.00              558.39 , 682.00      104.32
  18.15            18.8                  0.81% , 0.92          352.51 , 425.00          154.56 , 187.00              558.19 , 682.00      104.93
  18.22           18.88                  0.84% , 0.84          365.57 , 425.00          141.12 , 187.00              557.75 , 682.00      105.31
  18.25            19.0                  0.80% , 0.94          348.16 , 425.00          157.92 , 187.00              557.55 , 682.00      105.92
  18.31           18.96                  0.82% , 0.89          356.86 , 425.00          149.52 , 187.00              557.15 , 682.00      105.62
  18.31           19.08                  0.83% , 0.86          361.22 , 425.00          144.48 , 187.00              557.11 , 682.00       106.3
  18.37           19.04                  0.85% , 0.81          369.92 , 425.00          136.08 , 187.00              556.71 , 682.00       106.0
   18.4           19.16                  0.81% , 0.91          352.51 , 425.00          152.88 , 187.00              556.51 , 682.00      106.61
  18.46           19.24                  0.84% , 0.83          365.57 , 425.00          139.44 , 187.00              556.07 , 682.00      106.99
  18.49           19.36                  0.80% , 0.93          348.16 , 425.00          156.24 , 187.00              555.87 , 682.00       107.6
  18.55           19.32                  0.82% , 0.88          356.86 , 425.00          147.84 , 187.00              555.47 , 682.00       107.3
  18.56           19.44                  0.83% , 0.85          361.22 , 425.00          142.80 , 187.00              555.43 , 682.00      107.98
  18.62            19.4                  0.85% , 0.80          369.92 , 425.00          134.40 , 187.00              555.03 , 682.00      107.68
  18.65           19.52                  0.81% , 0.90          352.51 , 425.00          151.20 , 187.00              554.83 , 682.00      108.29
  18.71            19.6                  0.84% , 0.82          365.57 , 425.00          137.76 , 187.00              554.39 , 682.00      108.67
  18.74           19.72                  0.80% , 0.92          348.16 , 425.00          154.56 , 187.00              554.19 , 682.00      109.28
   18.8           19.68                  0.82% , 0.87          356.86 , 425.00          146.16 , 187.00              553.79 , 682.00      108.98
   18.8            19.8                  0.83% , 0.84          361.22 , 425.00          141.12 , 187.00              553.75 , 682.00      109.66
  18.89           19.88                  0.81% , 0.89          352.51 , 425.00          149.52 , 187.00              553.15 , 682.00      109.97
  18.96           19.97                  0.84% , 0.81          365.57 , 425.00          136.08 , 187.00              552.71 , 682.00      110.35
  18.99           20.08                  0.80% , 0.91          348.16 , 425.00          152.88 , 187.00              552.51 , 682.00      110.96
  19.04           20.04                  0.82% , 0.86          356.86 , 425.00          144.48 , 187.00              552.11 , 682.00      110.66
  19.05           20.17                  0.83% , 0.83          361.22 , 425.00          139.44 , 187.00              552.07 , 682.00      111.34
  19.14           20.25                  0.81% , 0.88          352.51 , 425.00          147.84 , 187.00              551.47 , 682.00      111.65
   19.2           20.33                  0.84% , 0.80          365.57 , 425.00          134.40 , 187.00              551.03 , 682.00      112.03
  19.23           20.45                  0.80% , 0.90          348.16 , 425.00          151.20 , 187.00              550.83 , 682.00      112.64
  19.29           20.41                  0.82% , 0.85          356.86 , 425.00          142.80 , 187.00              550.43 , 682.00      112.34
   19.3           20.54                  0.83% , 0.82          361.22 , 425.00          137.76 , 187.00              550.39 , 682.00      113.02
  19.39           20.61                  0.81% , 0.87          352.51 , 425.00          146.16 , 187.00              549.79 , 682.00      113.33
  19.48           20.82                  0.80% , 0.89          348.16 , 425.00          149.52 , 187.00              549.15 , 682.00      114.32
  19.54           20.78                  0.82% , 0.84          356.86 , 425.00          141.12 , 187.00              548.75 , 682.00      114.02
