Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   4.21             5.1                  1.02% , 1.03          887.81 , 833.00          692.16 , 664.00            1627.75 , 1562.00       82.97
   4.22           19.81                  1.19% , 0.81         1035.78 , 833.00          544.32 , 664.00            1627.91 , 1562.00      322.46
   4.23            9.08                  0.92% , 1.16          800.77 , 833.00          779.52 , 664.00            1628.11 , 1562.00      147.75
   4.23            3.28                  0.93% , 0.95          809.47 , 833.00          638.40 , 664.00            1495.99 , 1562.00       49.13
   4.24            9.09                  1.09% , 0.94          948.74 , 833.00          631.68 , 664.00            1628.27 , 1562.00      148.06
   4.25            11.8                  1.03% , 0.82          896.51 , 833.00          551.04 , 664.00            1495.63 , 1562.00      176.47
   4.26            7.98                  0.86% , 1.04          748.54 , 833.00          698.88 , 664.00            1495.47 , 1562.00      119.34
   4.27            5.14                  0.99% , 1.07          861.70 , 833.00          719.04 , 664.00            1628.63 , 1562.00       83.74
   4.28            3.68                  0.96% , 0.91          835.58 , 833.00          611.52 , 664.00            1495.11 , 1562.00       55.06
   4.28           16.54                  1.16% , 0.85         1009.66 , 833.00          571.20 , 664.00            1628.79 , 1562.00      269.46
    4.3            5.84                  1.06% , 0.98          922.62 , 833.00          658.56 , 664.00            1629.15 , 1562.00       95.06
   4.32            4.44                  0.89% , 1.00          774.66 , 833.00          672.00 , 664.00            1494.59 , 1562.00       66.34
   4.32            5.19                  0.96% , 1.11          835.58 , 833.00          745.92 , 664.00            1629.51 , 1562.00        84.5
   4.33           13.28                  1.13% , 0.89          983.55 , 833.00          598.08 , 664.00            1629.67 , 1562.00      216.47
   4.34            7.23                  0.99% , 0.87          861.70 , 833.00          584.64 , 664.00            1494.23 , 1562.00      108.06
   4.35           12.57                  0.82% , 1.09          713.73 , 833.00          732.48 , 664.00            1494.07 , 1562.00      187.75
   4.36            5.21                  1.03% , 1.02          896.51 , 833.00          685.44 , 664.00            1630.03 , 1562.00       84.95
   4.37            3.42                  0.92% , 0.96          800.77 , 833.00          645.12 , 664.00            1493.71 , 1562.00       51.11
   4.38            8.12                  0.93% , 1.15          809.47 , 833.00          772.80 , 664.00            1630.39 , 1562.00      132.33
   4.39           10.78                  1.02% , 0.83          887.81 , 833.00          557.76 , 664.00            1493.35 , 1562.00      161.05
   4.39           10.03                  1.10% , 0.93          957.44 , 833.00          624.96 , 664.00            1630.55 , 1562.00      163.48
   4.41            9.02                  0.85% , 1.05          739.84 , 833.00          705.60 , 664.00            1493.19 , 1562.00      134.76
   4.41            5.26                  1.00% , 1.06          870.40 , 833.00          712.32 , 664.00            1630.91 , 1562.00       85.72
   4.42           17.47                  1.17% , 0.84         1018.37 , 833.00          564.48 , 664.00            1631.07 , 1562.00      284.89
   4.43           11.36                  0.90% , 1.19          783.36 , 833.00          799.68 , 664.00            1631.27 , 1562.00      185.32
   4.43            3.48                  0.95% , 0.92          826.88 , 833.00          618.24 , 664.00            1492.83 , 1562.00       51.88
   4.45            3.56                  0.91% , 0.97          792.06 , 833.00          651.84 , 664.00            1492.43 , 1562.00        53.1
   4.45            6.77                  1.07% , 0.97          931.33 , 833.00          651.84 , 664.00            1631.43 , 1562.00      110.49
   4.46            5.48                  0.88% , 1.01          765.95 , 833.00          678.72 , 664.00            1492.31 , 1562.00       81.77
   4.47             5.3                  0.97% , 1.10          844.29 , 833.00          739.20 , 664.00            1631.79 , 1562.00       86.49
   4.48            6.21                  0.98% , 0.88          852.99 , 833.00          591.36 , 664.00            1491.95 , 1562.00       92.63
   4.48            9.76                  1.01% , 0.84          879.10 , 833.00          564.48 , 664.00            1492.07 , 1562.00      145.62
   4.48           14.21                  1.14% , 0.88          992.26 , 833.00          591.36 , 664.00            1631.95 , 1562.00       231.9
   4.49           13.62                  0.81% , 1.10          705.02 , 833.00          739.20 , 664.00            1491.79 , 1562.00      203.18
   4.49           10.07                  0.84% , 1.06          731.14 , 833.00          712.32 , 664.00            1491.91 , 1562.00      150.18
    4.5            5.33                  1.04% , 1.01          905.22 , 833.00          678.72 , 664.00            1632.31 , 1562.00       86.94
   4.51            3.61                  0.94% , 0.93          818.18 , 833.00          624.96 , 664.00            1491.55 , 1562.00       53.86
   4.52            7.16                  0.94% , 1.14          818.18 , 833.00          766.08 , 664.00            1632.67 , 1562.00       116.9
   4.53           13.32                  1.04% , 0.80          905.22 , 833.00          537.60 , 664.00            1491.19 , 1562.00      198.62
   4.53            7.71                  1.08% , 0.96          940.03 , 833.00          645.12 , 664.00            1632.71 , 1562.00      125.91
   4.53           10.96                  1.11% , 0.92          966.14 , 833.00          618.24 , 664.00            1632.83 , 1562.00       178.9
   4.54            6.52                  0.87% , 1.02          757.25 , 833.00          685.44 , 664.00            1491.03 , 1562.00       97.19
   4.55            5.42                  0.98% , 1.09          852.99 , 833.00          732.48 , 664.00            1633.07 , 1562.00       88.47
   4.56            5.37                  1.01% , 1.05          879.10 , 833.00          705.60 , 664.00            1633.19 , 1562.00        87.7
   4.56           15.14                  1.15% , 0.87         1000.96 , 833.00          584.64 , 664.00            1633.23 , 1562.00      247.32
   4.57            5.18                  0.97% , 0.89          844.29 , 833.00          598.08 , 664.00            1490.67 , 1562.00       77.21
   4.57           18.39                  1.18% , 0.83         1027.07 , 833.00          557.76 , 664.00            1633.35 , 1562.00      300.31
   4.58           14.67                  0.80% , 1.11          696.32 , 833.00          745.92 , 664.00            1490.51 , 1562.00       218.6
   4.58            10.4                  0.91% , 1.18          792.06 , 833.00          792.96 , 664.00            1633.55 , 1562.00       169.9
   4.58            5.44                  1.05% , 1.00          913.92 , 833.00          672.00 , 664.00            1633.59 , 1562.00       88.92
    4.6             3.7                  0.90% , 0.98          783.36 , 833.00          658.56 , 664.00            1490.15 , 1562.00       55.08
   4.61            6.21                  0.95% , 1.13          826.88 , 833.00          759.36 , 664.00            1633.95 , 1562.00      101.48
   4.62            8.74                  1.00% , 0.85          870.40 , 833.00          571.20 , 664.00            1489.79 , 1562.00       130.2
   4.62           11.89                  1.12% , 0.91          974.85 , 833.00          611.52 , 664.00            1634.11 , 1562.00      194.33
   4.63           11.12                  0.83% , 1.07          722.43 , 833.00          719.04 , 664.00            1489.63 , 1562.00      165.61
   4.64            5.49                  1.02% , 1.04          887.81 , 833.00          698.88 , 664.00            1634.47 , 1562.00       89.69
   4.65           19.32                  1.19% , 0.82         1035.78 , 833.00          551.04 , 664.00            1634.63 , 1562.00      315.74
   4.66            9.45                  0.92% , 1.17          800.77 , 833.00          786.24 , 664.00            1634.83 , 1562.00      154.47
   4.66            3.75                  0.93% , 0.94          809.47 , 833.00          631.68 , 664.00            1489.27 , 1562.00       55.85
   4.67            8.64                  1.09% , 0.95          948.74 , 833.00          638.40 , 664.00            1634.99 , 1562.00      141.34
   4.68            12.3                  1.03% , 0.81          896.51 , 833.00          544.32 , 664.00            1488.91 , 1562.00      183.19
   4.69            7.56                  0.86% , 1.03          748.54 , 833.00          692.16 , 664.00            1488.75 , 1562.00      112.62
    4.7            5.53                  0.99% , 1.08          861.70 , 833.00          725.76 , 664.00            1635.35 , 1562.00       90.46
   4.71            4.15                  0.96% , 0.90          835.58 , 833.00          604.80 , 664.00            1488.39 , 1562.00       61.78
