Exhaustive search results ordered by SIMULATION ERROR (simulation_time - actual_exec) / actual_exec)

sim_err(%)      sum_of_diff(%)         map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    6.6            5.39                  0.89% , 0.90        1549.31 , 1616.00          302.40 , 338.00            1896.87 , 2031.00      102.29
    6.6            7.66                  0.99% , 1.18        1723.39 , 1616.00          396.48 , 338.00            2164.95 , 2031.00      165.87
   6.61            7.69                  1.00% , 1.13        1740.80 , 1616.00          379.68 , 338.00            2165.15 , 2031.00      166.48
   6.65           13.47                  1.06% , 0.82        1845.25 , 1616.00          275.52 , 338.00            2165.99 , 2031.00      291.73
   6.66            5.43                  0.88% , 0.95        1531.90 , 1616.00          319.20 , 338.00            1895.67 , 2031.00       102.9
   6.66            7.71                  1.01% , 1.08        1758.21 , 1616.00          362.88 , 338.00            2166.35 , 2031.00      167.09
   6.67            5.46                  0.87% , 1.00        1514.50 , 1616.00          336.00 , 338.00            1895.47 , 2031.00       103.5
   6.67            7.74                  1.02% , 1.03        1775.62 , 1616.00          346.08 , 338.00            2166.55 , 2031.00       167.7
   6.68            7.06                  0.86% , 1.05        1497.09 , 1616.00          352.80 , 338.00            1895.27 , 2031.00      133.71
   6.68            8.57                  1.03% , 0.98        1793.02 , 1616.00          329.28 , 338.00            2166.75 , 2031.00      185.74
   6.74            8.87                  0.85% , 1.10        1479.68 , 1616.00          369.60 , 338.00            1894.07 , 2031.00      167.92
   6.74           10.15                  1.04% , 0.93        1810.43 , 1616.00          312.48 , 338.00            2167.95 , 2031.00      219.95
   6.75           10.67                  0.84% , 1.15        1462.27 , 1616.00          386.40 , 338.00            1893.87 , 2031.00      202.13
   6.75           11.72                  1.05% , 0.88        1827.84 , 1616.00          295.68 , 338.00            2168.15 , 2031.00      254.16
   6.76            5.55                  0.90% , 0.84        1566.72 , 1616.00          282.24 , 338.00            1893.71 , 2031.00      105.04
   6.76             7.8                  0.99% , 1.19        1723.39 , 1616.00          399.84 , 338.00            2168.31 , 2031.00      169.23
   6.77            5.58                  0.89% , 0.89        1549.31 , 1616.00          299.04 , 338.00            1893.51 , 2031.00      105.65
   6.77            7.83                  1.00% , 1.14        1740.80 , 1616.00          383.04 , 338.00            2168.51 , 2031.00      169.84
   6.81           13.29                  1.06% , 0.83        1845.25 , 1616.00          278.88 , 338.00            2169.35 , 2031.00      288.37
   6.83            5.62                  0.88% , 0.94        1531.90 , 1616.00          315.84 , 338.00            1892.31 , 2031.00      106.26
   6.83            7.86                  1.01% , 1.09        1758.21 , 1616.00          366.24 , 338.00            2169.71 , 2031.00      170.45
   6.84            5.65                  0.87% , 0.99        1514.50 , 1616.00          332.64 , 338.00            1892.11 , 2031.00      106.86
   6.84            7.88                  1.02% , 1.04        1775.62 , 1616.00          349.44 , 338.00            2169.91 , 2031.00      171.06
   6.85            6.89                  0.86% , 1.04        1497.09 , 1616.00          349.44 , 338.00            1891.91 , 2031.00      130.35
   6.85             8.4                  1.03% , 0.99        1793.02 , 1616.00          332.64 , 338.00            2170.11 , 2031.00      182.38
   6.91             8.7                  0.85% , 1.09        1479.68 , 1616.00          366.24 , 338.00            1890.71 , 2031.00      164.56
   6.91            9.98                  1.04% , 0.94        1810.43 , 1616.00          315.84 , 338.00            2171.31 , 2031.00      216.59
   6.92           10.51                  0.84% , 1.14        1462.27 , 1616.00          383.04 , 338.00            1890.51 , 2031.00      198.77
   6.92           11.55                  1.05% , 0.89        1827.84 , 1616.00          299.04 , 338.00            2171.51 , 2031.00       250.8
   6.93            5.73                  0.90% , 0.83        1566.72 , 1616.00          278.88 , 338.00            1890.35 , 2031.00       108.4
   6.94            5.77                  0.89% , 0.88        1549.31 , 1616.00          295.68 , 338.00            1890.15 , 2031.00      109.01
   6.94            7.97                  1.00% , 1.15        1740.80 , 1616.00          386.40 , 338.00            2171.87 , 2031.00       173.2
   6.98           12.33                  0.83% , 1.19        1444.86 , 1616.00          399.84 , 338.00            1889.31 , 2031.00      232.98
   6.98           13.12                  1.06% , 0.84        1845.25 , 1616.00          282.24 , 338.00            2172.71 , 2031.00      285.01
   6.99             5.8                  0.88% , 0.93        1531.90 , 1616.00          312.48 , 338.00            1888.95 , 2031.00      109.62
    7.0            5.84                  0.87% , 0.98        1514.50 , 1616.00          329.28 , 338.00            1888.75 , 2031.00      110.22
    7.0             8.0                  1.01% , 1.10        1758.21 , 1616.00          369.60 , 338.00            2173.07 , 2031.00      173.81
    7.0            8.03                  1.02% , 1.05        1775.62 , 1616.00          352.80 , 338.00            2173.27 , 2031.00      174.42
   7.01            6.72                  0.86% , 1.03        1497.09 , 1616.00          346.08 , 338.00            1888.55 , 2031.00      126.99
   7.01            8.24                  1.03% , 1.00        1793.02 , 1616.00          336.00 , 338.00            2173.47 , 2031.00      179.02
   7.07            8.54                  0.85% , 1.08        1479.68 , 1616.00          362.88 , 338.00            1887.35 , 2031.00       161.2
   7.07            9.81                  1.04% , 0.95        1810.43 , 1616.00          319.20 , 338.00            2174.67 , 2031.00      213.23
   7.08           10.35                  0.84% , 1.13        1462.27 , 1616.00          379.68 , 338.00            1887.15 , 2031.00      195.41
   7.08           11.38                  1.05% , 0.90        1827.84 , 1616.00          302.40 , 338.00            2174.87 , 2031.00      247.44
   7.09            5.92                  0.90% , 0.82        1566.72 , 1616.00          275.52 , 338.00            1886.99 , 2031.00      111.76
    7.1            5.96                  0.89% , 0.87        1549.31 , 1616.00          292.32 , 338.00            1886.79 , 2031.00      112.37
    7.1            8.12                  1.00% , 1.16        1740.80 , 1616.00          389.76 , 338.00            2175.23 , 2031.00      176.56
   7.14           12.18                  0.83% , 1.18        1444.86 , 1616.00          396.48 , 338.00            1885.95 , 2031.00      229.62
   7.14           12.94                  1.06% , 0.85        1845.25 , 1616.00          285.60 , 338.00            2176.07 , 2031.00      281.65
   7.15           14.51                  1.07% , 0.80        1862.66 , 1616.00          268.80 , 338.00            2176.27 , 2031.00      315.86
   7.16            5.99                  0.88% , 0.92        1531.90 , 1616.00          309.12 , 338.00            1885.59 , 2031.00      112.98
   7.16            8.14                  1.01% , 1.11        1758.21 , 1616.00          372.96 , 338.00            2176.43 , 2031.00      177.17
   7.17            6.02                  0.87% , 0.97        1514.50 , 1616.00          325.92 , 338.00            1885.39 , 2031.00      113.58
   7.17            8.17                  1.02% , 1.06        1775.62 , 1616.00          356.16 , 338.00            2176.63 , 2031.00      177.78
   7.18            6.56                  0.86% , 1.02        1497.09 , 1616.00          342.72 , 338.00            1885.19 , 2031.00      123.63
   7.18            8.19                  1.03% , 1.01        1793.02 , 1616.00          339.36 , 338.00            2176.83 , 2031.00      178.38
   7.24            8.38                  0.85% , 1.07        1479.68 , 1616.00          359.52 , 338.00            1883.99 , 2031.00      157.84
   7.24            9.64                  1.04% , 0.96        1810.43 , 1616.00          322.56 , 338.00            2178.03 , 2031.00      209.87
   7.25           10.19                  0.84% , 1.12        1462.27 , 1616.00          376.32 , 338.00            1883.79 , 2031.00      192.05
   7.25           11.21                  1.05% , 0.91        1827.84 , 1616.00          305.76 , 338.00            2178.23 , 2031.00      244.08
   7.26            6.11                  0.90% , 0.81        1566.72 , 1616.00          272.16 , 338.00            1883.63 , 2031.00      115.12
   7.27            6.14                  0.89% , 0.86        1549.31 , 1616.00          288.96 , 338.00            1883.43 , 2031.00      115.73
   7.27            8.26                  1.00% , 1.17        1740.80 , 1616.00          393.12 , 338.00            2178.59 , 2031.00      179.92
   7.31           12.02                  0.83% , 1.17        1444.86 , 1616.00          393.12 , 338.00            1882.59 , 2031.00      226.26
   7.31           12.77                  1.06% , 0.86        1845.25 , 1616.00          288.96 , 338.00            2179.43 , 2031.00      278.29
   7.32           14.34                  1.07% , 0.81        1862.66 , 1616.00          272.16 , 338.00            2179.63 , 2031.00       312.5
   7.33            6.21                  0.87% , 0.96        1514.50 , 1616.00          322.56 , 338.00            1882.03 , 2031.00      116.94
   7.33            6.18                  0.88% , 0.91        1531.90 , 1616.00          305.76 , 338.00            1882.23 , 2031.00      116.34
   7.33            8.28                  1.01% , 1.12        1758.21 , 1616.00          376.32 , 338.00            2179.79 , 2031.00      180.53
   7.34            6.39                  0.86% , 1.01        1497.09 , 1616.00          339.36 , 338.00            1881.83 , 2031.00      120.27
   7.34            8.31                  1.02% , 1.07        1775.62 , 1616.00          359.52 , 338.00            2179.99 , 2031.00      181.14
   7.35            8.34                  1.03% , 1.02        1793.02 , 1616.00          342.72 , 338.00            2180.19 , 2031.00      181.74
