Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    8.45              9.23          0.84% , 1.00        1462.27 , 1616.00           336.00 , 338.00            1843.47 , 2031.00     155.73
    8.45               7.5          1.02% , 1.08        1775.62 , 1616.00           362.88 , 338.00            2183.35 , 2031.00      184.5
    8.48              7.51          1.03% , 1.03        1793.02 , 1616.00           346.08 , 338.00            2183.55 , 2031.00      185.1
    8.49              0.47          0.99% , 0.81        1723.39 , 1616.00           272.16 , 338.00            2040.63 , 2031.00     173.23
    8.51              5.19          0.86% , 1.14        1497.09 , 1616.00           383.04 , 338.00            1925.51 , 2031.00     163.95
    8.51              5.19          1.02% , 0.94        1775.62 , 1616.00           315.84 , 338.00            2136.31 , 2031.00     181.78
    8.54              7.07          0.85% , 1.08        1479.68 , 1616.00           362.88 , 338.00            1887.35 , 2031.00      161.2
    8.54              9.32          0.87% , 0.84        1514.50 , 1616.00           282.24 , 338.00            1841.71 , 2031.00     157.26
    8.54               7.6          1.00% , 1.19        1740.80 , 1616.00           399.84 , 338.00            2185.31 , 2031.00     186.64
    8.56               8.9          0.84% , 1.02        1462.27 , 1616.00           342.72 , 338.00            1850.19 , 2031.00     158.45
    8.56              1.97          1.00% , 0.85        1740.80 , 1616.00           285.60 , 338.00            2071.07 , 2031.00      177.2
    8.56              7.66          1.01% , 1.14        1758.21 , 1616.00           383.04 , 338.00            2186.51 , 2031.00     187.25
    8.57              9.33          0.86% , 0.89        1497.09 , 1616.00           299.04 , 338.00            1841.51 , 2031.00     157.87
    8.57              6.68          1.03% , 0.98        1793.02 , 1616.00           329.28 , 338.00            2166.75 , 2031.00     185.74
    8.59              7.67          1.02% , 1.09        1775.62 , 1616.00           366.24 , 338.00            2186.71 , 2031.00     187.86
    8.61              9.39          0.85% , 0.94        1479.68 , 1616.00           315.84 , 338.00            1840.31 , 2031.00     158.48
    8.62              3.52          1.01% , 0.89        1758.21 , 1616.00           299.04 , 338.00            2102.51 , 2031.00     181.17
    8.62              7.68          1.03% , 1.04        1793.02 , 1616.00           349.44 , 338.00            2186.91 , 2031.00     188.46
    8.65               9.4          0.84% , 0.99        1462.27 , 1616.00           332.64 , 338.00            1840.11 , 2031.00     159.09
    8.67              5.03          0.86% , 1.15        1497.09 , 1616.00           386.40 , 338.00            1928.87 , 2031.00     167.31
    8.67              0.31          0.99% , 0.80        1723.39 , 1616.00           268.80 , 338.00            2037.27 , 2031.00     176.59
    8.68              5.02          1.02% , 0.93        1775.62 , 1616.00           312.48 , 338.00            2132.95 , 2031.00     185.14
     8.7              6.91          0.85% , 1.09        1479.68 , 1616.00           366.24 , 338.00            1890.71 , 2031.00     164.56
     8.7              7.82          1.01% , 1.15        1758.21 , 1616.00           386.40 , 338.00            2189.87 , 2031.00     190.61
    8.73              8.74          0.84% , 1.03        1462.27 , 1616.00           346.08 , 338.00            1853.55 , 2031.00     161.81
    8.73              1.81          1.00% , 0.84        1740.80 , 1616.00           282.24 , 338.00            2067.71 , 2031.00     180.56
    8.73              7.83          1.02% , 1.10        1775.62 , 1616.00           369.60 , 338.00            2190.07 , 2031.00     191.22
    8.74              9.49          0.87% , 0.83        1514.50 , 1616.00           278.88 , 338.00            1838.35 , 2031.00     160.62
    8.74              6.52          1.03% , 0.97        1793.02 , 1616.00           325.92 , 338.00            2163.39 , 2031.00      189.1
    8.76              7.84          1.03% , 1.05        1793.02 , 1616.00           352.80 , 338.00            2190.27 , 2031.00     191.82
    8.77               9.5          0.86% , 0.88        1497.09 , 1616.00           295.68 , 338.00            1838.15 , 2031.00     161.23
    8.79              3.36          1.01% , 0.88        1758.21 , 1616.00           295.68 , 338.00            2099.15 , 2031.00     184.53
    8.81              9.55          0.85% , 0.93        1479.68 , 1616.00           312.48 , 338.00            1836.95 , 2031.00     161.84
    8.83              4.86          0.86% , 1.16        1497.09 , 1616.00           389.76 , 338.00            1932.23 , 2031.00     170.67
    8.84              9.56          0.84% , 0.98        1462.27 , 1616.00           329.28 , 338.00            1836.75 , 2031.00     162.45
    8.84              7.99          1.01% , 1.16        1758.21 , 1616.00           389.76 , 338.00            2193.23 , 2031.00     193.97
    8.85              4.85          1.02% , 0.92        1775.62 , 1616.00           309.12 , 338.00            2129.59 , 2031.00      188.5
    8.87              6.74          0.85% , 1.10        1479.68 , 1616.00           369.60 , 338.00            1894.07 , 2031.00     167.92
    8.87               8.0          1.02% , 1.11        1775.62 , 1616.00           372.96 , 338.00            2193.43 , 2031.00     194.58
    8.89              8.57          0.84% , 1.04        1462.27 , 1616.00           349.44 , 338.00            1856.91 , 2031.00     165.17
     8.9              8.01          1.03% , 1.06        1793.02 , 1616.00           356.16 , 338.00            2193.63 , 2031.00     195.18
    8.91              1.64          1.00% , 0.83        1740.80 , 1616.00           278.88 , 338.00            2064.35 , 2031.00     183.92
    8.91              6.35          1.03% , 0.96        1793.02 , 1616.00           322.56 , 338.00            2160.03 , 2031.00     192.46
    8.92              8.07          1.04% , 1.01        1810.43 , 1616.00           339.36 , 338.00            2194.83 , 2031.00     195.79
    8.94              9.65          0.87% , 0.82        1514.50 , 1616.00           275.52 , 338.00            1834.99 , 2031.00     163.98
    8.96               7.9          1.04% , 1.00        1810.43 , 1616.00           336.00 , 338.00            2191.47 , 2031.00     196.43
    8.97              9.66          0.86% , 0.87        1497.09 , 1616.00           292.32 , 338.00            1834.79 , 2031.00     164.59
    8.97              3.19          1.01% , 0.87        1758.21 , 1616.00           292.32 , 338.00            2095.79 , 2031.00     187.89
    8.98              8.15          1.01% , 1.17        1758.21 , 1616.00           393.12 , 338.00            2196.59 , 2031.00     197.33
    8.99               4.7          0.86% , 1.17        1497.09 , 1616.00           393.12 , 338.00            1935.59 , 2031.00     174.03
    9.01              9.72          0.85% , 0.92        1479.68 , 1616.00           309.12 , 338.00            1833.59 , 2031.00      165.2
    9.01              8.16          1.02% , 1.12        1775.62 , 1616.00           376.32 , 338.00            2196.79 , 2031.00     197.94
    9.02              4.69          1.02% , 0.91        1775.62 , 1616.00           305.76 , 338.00            2126.23 , 2031.00     191.86
    9.03              6.58          0.85% , 1.11        1479.68 , 1616.00           372.96 , 338.00            1897.43 , 2031.00     171.28
    9.04              9.73          0.84% , 0.97        1462.27 , 1616.00           325.92 , 338.00            1833.39 , 2031.00     165.81
    9.04              8.17          1.03% , 1.07        1793.02 , 1616.00           359.52 , 338.00            2196.99 , 2031.00     198.54
    9.06              8.41          0.84% , 1.05        1462.27 , 1616.00           352.80 , 338.00            1860.27 , 2031.00     168.53
    9.06              8.23          1.04% , 1.02        1810.43 , 1616.00           342.72 , 338.00            2198.19 , 2031.00     199.15
    9.08              6.19          1.03% , 0.95        1793.02 , 1616.00           319.20 , 338.00            2156.67 , 2031.00     195.82
    9.09              1.48          1.00% , 0.82        1740.80 , 1616.00           275.52 , 338.00            2060.99 , 2031.00     187.28
    9.12              8.32          1.01% , 1.18        1758.21 , 1616.00           396.48 , 338.00            2199.95 , 2031.00     200.69
    9.13              7.74          1.04% , 0.99        1810.43 , 1616.00           332.64 , 338.00            2188.11 , 2031.00     199.79
    9.14              9.82          0.87% , 0.81        1514.50 , 1616.00           272.16 , 338.00            1831.63 , 2031.00     167.34
    9.14              3.02          1.01% , 0.86        1758.21 , 1616.00           288.96 , 338.00            2092.43 , 2031.00     191.25
    9.15              4.53          0.86% , 1.18        1497.09 , 1616.00           396.48 , 338.00            1938.95 , 2031.00     177.39
    9.15              8.33          1.02% , 1.13        1775.62 , 1616.00           379.68 , 338.00            2200.15 , 2031.00      201.3
    9.17              9.83          0.86% , 0.86        1497.09 , 1616.00           288.96 , 338.00            1831.43 , 2031.00     167.95
    9.18              8.34          1.03% , 1.08        1793.02 , 1616.00           362.88 , 338.00            2200.35 , 2031.00      201.9
    9.19              6.41          0.85% , 1.12        1479.68 , 1616.00           376.32 , 338.00            1900.79 , 2031.00     174.64
     9.2              4.52          1.02% , 0.90        1775.62 , 1616.00           302.40 , 338.00            2122.87 , 2031.00     195.22
     9.2               8.4          1.04% , 1.03        1810.43 , 1616.00           346.08 , 338.00            2201.55 , 2031.00     202.51
    9.21              9.89          0.85% , 0.91        1479.68 , 1616.00           305.76 , 338.00            1830.23 , 2031.00     168.56
    9.22              8.24          0.84% , 1.06        1462.27 , 1616.00           356.16 , 338.00            1863.63 , 2031.00     171.89
    9.24               9.9          0.84% , 0.96        1462.27 , 1616.00           322.56 , 338.00            1830.03 , 2031.00     169.17
    9.25              6.02          1.03% , 0.94        1793.02 , 1616.00           315.84 , 338.00            2153.31 , 2031.00     199.18
    9.26              8.48          1.01% , 1.19        1758.21 , 1616.00           399.84 , 338.00            2203.31 , 2031.00     204.05
    9.27              1.31          1.00% , 0.81        1740.80 , 1616.00           272.16 , 338.00            2057.63 , 2031.00     190.64
    9.29              8.49          1.02% , 1.14        1775.62 , 1616.00           383.04 , 338.00            2203.51 , 2031.00     204.66
     9.3              7.57          1.04% , 0.98        1810.43 , 1616.00           329.28 , 338.00            2184.75 , 2031.00     203.15
