Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    8.63              8.52          1.07% , 1.03          931.33 , 821.00           346.08 , 342.00            1325.07 , 1221.00     114.41
    8.65               8.5          1.02% , 1.16          887.81 , 821.00           389.76 , 342.00            1324.75 , 1221.00     114.57
    8.65              2.63          1.03% , 0.92          896.51 , 821.00           309.12 , 342.00            1253.11 , 1221.00     108.39
    8.67              8.75          0.87% , 0.92          757.25 , 821.00           309.12 , 342.00            1114.11 , 1221.00      96.63
    8.69               4.0          0.98% , 0.81          852.99 , 821.00           272.16 , 342.00            1172.15 , 1221.00     101.83
    8.69               8.6          1.04% , 1.11          905.22 , 821.00           372.96 , 342.00            1325.95 , 1221.00     115.18
     8.7              3.92          1.04% , 0.94          905.22 , 821.00           315.84 , 342.00            1268.83 , 1221.00     110.38
    8.73              8.61          1.06% , 1.06          922.62 , 821.00           356.16 , 342.00            1326.15 , 1221.00     115.78
    8.74              8.85          0.85% , 0.97          739.84 , 821.00           325.92 , 342.00            1112.91 , 1221.00      97.24
    8.74              2.71          0.99% , 0.83          861.70 , 821.00           278.88 , 342.00            1187.87 , 1221.00     103.82
    8.74              8.67          1.01% , 1.19          879.10 , 821.00           399.84 , 342.00            1326.83 , 1221.00     115.94
    8.75              8.83          0.90% , 0.84          783.36 , 821.00           282.24 , 342.00            1113.23 , 1221.00       97.4
    8.75              5.12          1.05% , 0.96          913.92 , 821.00           322.56 , 342.00            1283.55 , 1221.00     112.36
    8.78              8.68          1.03% , 1.14          896.51 , 821.00           383.04 , 342.00            1327.03 , 1221.00     116.55
    8.79              1.43          1.00% , 0.85          870.40 , 821.00           285.60 , 342.00            1203.59 , 1221.00      105.8
     8.8              1.22          0.88% , 1.17          765.95 , 821.00           393.12 , 342.00            1206.11 , 1221.00     106.17
     8.8              6.41          1.06% , 0.98          922.62 , 821.00           329.28 , 342.00            1299.27 , 1221.00     114.34
    8.81              8.92          0.88% , 0.89          765.95 , 821.00           299.04 , 342.00            1112.03 , 1221.00      98.01
    8.82               2.7          0.87% , 1.14          757.25 , 821.00           383.04 , 342.00            1188.03 , 1221.00     104.79
    8.83               8.7          1.05% , 1.09          913.92 , 821.00           366.24 , 342.00            1327.23 , 1221.00     117.16
    8.84              0.14          1.01% , 0.87          879.10 , 821.00           292.32 , 342.00            1219.31 , 1221.00     107.78
    8.85              4.26          0.86% , 1.11          748.54 , 821.00           372.96 , 342.00            1168.95 , 1221.00     103.42
    8.85               7.7          1.07% , 1.00          931.33 , 821.00           336.00 , 342.00            1314.99 , 1221.00     116.33
    8.87              5.83          0.85% , 1.08          739.84 , 821.00           362.88 , 342.00            1149.87 , 1221.00     102.04
    8.87              8.94          0.86% , 0.94          748.54 , 821.00           315.84 , 342.00            1111.83 , 1221.00      98.62
    8.87               8.8          1.07% , 1.04          931.33 , 821.00           349.44 , 342.00            1328.43 , 1221.00     117.77
    8.88              8.91          0.91% , 0.81          792.06 , 821.00           272.16 , 342.00            1112.15 , 1221.00      98.78
    8.88              8.77          1.02% , 1.17          887.81 , 821.00           393.12 , 342.00            1328.11 , 1221.00     117.93
    8.89              7.31          0.84% , 1.05          731.14 , 821.00           352.80 , 342.00            1131.79 , 1221.00     100.66
     8.9              1.07          1.02% , 0.89          887.81 , 821.00           299.04 , 342.00            1234.03 , 1221.00     109.77
    8.92              8.87          0.83% , 1.02          722.43 , 821.00           342.72 , 342.00            1112.71 , 1221.00      99.29
    8.92              8.87          1.04% , 1.12          905.22 , 821.00           376.32 , 342.00            1329.31 , 1221.00     118.54
    8.93              8.96          0.84% , 0.99          731.14 , 821.00           332.64 , 342.00            1111.63 , 1221.00      99.22
    8.94              2.35          1.03% , 0.91          896.51 , 821.00           305.76 , 342.00            1249.75 , 1221.00     111.75
    8.95              9.01          0.89% , 0.86          774.66 , 821.00           288.96 , 342.00            1110.95 , 1221.00      99.38
    8.96              8.89          1.06% , 1.07          922.62 , 821.00           359.52 , 342.00            1329.51 , 1221.00     119.14
    8.99              3.64          1.04% , 0.93          905.22 , 821.00           312.48 , 342.00            1265.47 , 1221.00     113.74
     9.0              9.03          0.87% , 0.91          757.25 , 821.00           305.76 , 342.00            1110.75 , 1221.00      99.99
     9.0              4.28          0.98% , 0.80          852.99 , 821.00           268.80 , 342.00            1168.79 , 1221.00     105.19
    9.01              8.96          1.03% , 1.15          896.51 , 821.00           386.40 , 342.00            1330.39 , 1221.00     119.91
    9.01               8.9          1.08% , 1.02          940.03 , 821.00           342.72 , 342.00            1329.71 , 1221.00     119.75
    9.04              4.85          1.05% , 0.95          913.92 , 821.00           319.20 , 342.00            1280.19 , 1221.00     115.72
    9.05              2.99          0.99% , 0.82          861.70 , 821.00           275.52 , 342.00            1184.51 , 1221.00     107.18
    9.06              0.94          0.88% , 1.18          765.95 , 821.00           396.48 , 342.00            1209.47 , 1221.00     109.53
    9.06              8.98          1.05% , 1.10          913.92 , 821.00           369.60 , 342.00            1330.59 , 1221.00     120.52
    9.07              9.13          0.85% , 0.96          739.84 , 821.00           322.56 , 342.00            1109.55 , 1221.00      100.6
    9.08              2.42          0.87% , 1.15          757.25 , 821.00           386.40 , 342.00            1191.39 , 1221.00     108.15
    9.08               9.1          0.90% , 0.83          783.36 , 821.00           278.88 , 342.00            1109.87 , 1221.00     100.76
    9.08              6.14          1.06% , 0.97          922.62 , 821.00           325.92 , 342.00            1295.91 , 1221.00      117.7
    9.09               1.7          1.00% , 0.84          870.40 , 821.00           282.24 , 342.00            1200.23 , 1221.00     109.16
     9.1              9.07          1.07% , 1.05          931.33 , 821.00           352.80 , 342.00            1331.79 , 1221.00     121.13
    9.11              3.99          0.86% , 1.12          748.54 , 821.00           376.32 , 342.00            1172.31 , 1221.00     106.78
    9.11              9.05          1.02% , 1.18          887.81 , 821.00           396.48 , 342.00            1331.47 , 1221.00     121.29
    9.12              9.14          0.83% , 1.01          722.43 , 821.00           339.36 , 342.00            1109.35 , 1221.00     101.21
    9.13              7.42          1.07% , 0.99          931.33 , 821.00           332.64 , 342.00            1311.63 , 1221.00     119.69
    9.14              5.55          0.85% , 1.09          739.84 , 821.00           366.24 , 342.00            1153.23 , 1221.00      105.4
    9.14               9.2          0.88% , 0.88          765.95 , 821.00           295.68 , 342.00            1108.67 , 1221.00     101.37
    9.14              0.41          1.01% , 0.86          879.10 , 821.00           288.96 , 342.00            1215.95 , 1221.00     111.14
    9.15              9.15          1.04% , 1.13          905.22 , 821.00           379.68 , 342.00            1332.67 , 1221.00      121.9
    9.16              7.03          0.84% , 1.06          731.14 , 821.00           356.16 , 342.00            1135.15 , 1221.00     104.02
    9.17              8.63          1.08% , 1.01          940.03 , 821.00           339.36 , 342.00            1326.35 , 1221.00     121.67
    9.19              0.79          1.02% , 0.88          887.81 , 821.00           295.68 , 342.00            1230.67 , 1221.00     113.13
    9.19              9.16          1.06% , 1.08          922.62 , 821.00           362.88 , 342.00            1332.87 , 1221.00      122.5
     9.2              8.59          0.83% , 1.03          722.43 , 821.00           346.08 , 342.00            1116.07 , 1221.00     102.65
     9.2              9.22          0.86% , 0.93          748.54 , 821.00           312.48 , 342.00            1108.47 , 1221.00     101.98
    9.21              9.19          0.91% , 0.80          792.06 , 821.00           268.80 , 342.00            1108.79 , 1221.00     102.14
    9.24              2.08          1.03% , 0.90          896.51 , 821.00           302.40 , 342.00            1246.39 , 1221.00     115.11
    9.24              9.23          1.03% , 1.16          896.51 , 821.00           389.76 , 342.00            1333.75 , 1221.00     123.27
    9.24              9.18          1.08% , 1.03          940.03 , 821.00           346.08 , 342.00            1333.07 , 1221.00     123.11
    9.26              9.23          0.84% , 0.98          731.14 , 821.00           329.28 , 342.00            1108.27 , 1221.00     102.58
    9.28              9.29          0.89% , 0.85          774.66 , 821.00           285.60 , 342.00            1107.59 , 1221.00     102.74
