Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   35.95              3.44          0.96% , 1.18         1671.17 , 998.00           198.24 , 183.00            1914.71 , 1851.00     688.41
   35.97              1.96          0.93% , 0.90         1618.94 , 998.00           151.20 , 183.00            1814.67 , 1851.00     652.74
   35.98              4.71          0.91% , 0.80         1584.13 , 998.00           134.40 , 183.00            1763.87 , 1851.00     634.73
   35.98              3.34          0.92% , 0.85         1601.54 , 998.00           142.80 , 183.00            1789.27 , 1851.00     643.74
   36.01              3.53          0.96% , 1.19         1671.17 , 998.00           199.92 , 183.00            1916.39 , 1851.00     690.09
   36.03              2.17          0.96% , 1.04         1671.17 , 998.00           174.72 , 183.00            1891.19 , 1851.00     681.45
   36.04              3.54          0.97% , 1.09         1688.58 , 998.00           183.12 , 183.00            1916.59 , 1851.00      690.7
   36.06              0.74          0.95% , 0.99         1653.76 , 998.00           166.32 , 183.00            1864.79 , 1851.00     672.44
   36.07              0.63          0.94% , 0.94         1636.35 , 998.00           157.92 , 183.00            1839.39 , 1851.00     663.43
   36.09              3.63          0.97% , 1.10         1688.58 , 998.00           184.80 , 183.00            1918.27 , 1851.00     692.38
    36.1              2.05          0.93% , 0.89         1618.94 , 998.00           149.52 , 183.00            1812.99 , 1851.00     654.42
   36.11              3.43          0.92% , 0.84         1601.54 , 998.00           141.12 , 183.00            1787.59 , 1851.00     645.42
   36.14              3.45          0.97% , 1.08         1688.58 , 998.00           181.44 , 183.00            1914.91 , 1851.00     692.14
   36.15              2.08          0.96% , 1.03         1671.17 , 998.00           173.04 , 183.00            1889.51 , 1851.00     683.13
   36.15              3.72          0.97% , 1.11         1688.58 , 998.00           186.48 , 183.00            1919.95 , 1851.00     694.06
   36.18              0.65          0.95% , 0.98         1653.76 , 998.00           164.64 , 183.00            1863.11 , 1851.00     674.12
   36.19              0.72          0.94% , 0.93         1636.35 , 998.00           156.24 , 183.00            1837.71 , 1851.00     665.11
   36.21              3.82          0.97% , 1.12         1688.58 , 998.00           188.16 , 183.00            1921.63 , 1851.00     695.74
   36.22              2.14          0.93% , 0.88         1618.94 , 998.00           147.84 , 183.00            1811.31 , 1851.00      656.1
   36.23              3.52          0.92% , 0.83         1601.54 , 998.00           139.44 , 183.00            1785.91 , 1851.00      647.1
   36.26              3.91          0.97% , 1.13         1688.58 , 998.00           189.84 , 183.00            1923.31 , 1851.00     697.42
   36.26              3.36          0.97% , 1.07         1688.58 , 998.00           179.76 , 183.00            1913.23 , 1851.00     693.82
   36.27              1.99          0.96% , 1.02         1671.17 , 998.00           171.36 , 183.00            1887.83 , 1851.00     684.81
   36.31              0.56          0.95% , 0.97         1653.76 , 998.00           162.96 , 183.00            1861.43 , 1851.00      675.8
   36.32              0.81          0.94% , 0.92         1636.35 , 998.00           154.56 , 183.00            1836.03 , 1851.00     666.79
   36.32               4.0          0.97% , 1.14         1688.58 , 998.00           191.52 , 183.00            1924.99 , 1851.00      699.1
   36.35              2.24          0.93% , 0.87         1618.94 , 998.00           146.16 , 183.00            1809.63 , 1851.00     657.78
   36.36              3.61          0.92% , 0.82         1601.54 , 998.00           137.76 , 183.00            1784.23 , 1851.00     648.78
   36.37              4.09          0.97% , 1.15         1688.58 , 998.00           193.20 , 183.00            1926.67 , 1851.00     700.78
   36.38              3.27          0.97% , 1.06         1688.58 , 998.00           178.08 , 183.00            1911.55 , 1851.00      695.5
    36.4               1.9          0.96% , 1.01         1671.17 , 998.00           169.68 , 183.00            1886.15 , 1851.00     686.49
   36.43              0.47          0.95% , 0.96         1653.76 , 998.00           161.28 , 183.00            1859.75 , 1851.00     677.48
   36.43              4.18          0.97% , 1.16         1688.58 , 998.00           194.88 , 183.00            1928.35 , 1851.00     702.46
   36.44               0.9          0.94% , 0.91         1636.35 , 998.00           152.88 , 183.00            1834.35 , 1851.00     668.47
   36.48              2.33          0.93% , 0.86         1618.94 , 998.00           144.48 , 183.00            1807.95 , 1851.00     659.46
   36.48              4.27          0.97% , 1.17         1688.58 , 998.00           196.56 , 183.00            1930.03 , 1851.00     704.14
   36.49               3.7          0.92% , 0.81         1601.54 , 998.00           136.08 , 183.00            1782.55 , 1851.00     650.46
    36.5              3.18          0.97% , 1.05         1688.58 , 998.00           176.40 , 183.00            1909.87 , 1851.00     697.18
   36.52              1.81          0.96% , 1.00         1671.17 , 998.00           168.00 , 183.00            1884.47 , 1851.00     688.17
   36.54              4.36          0.97% , 1.18         1688.58 , 998.00           198.24 , 183.00            1931.71 , 1851.00     705.82
   36.55              0.38          0.95% , 0.95         1653.76 , 998.00           159.60 , 183.00            1858.07 , 1851.00     679.16
   36.57              0.99          0.94% , 0.90         1636.35 , 998.00           151.20 , 183.00            1832.67 , 1851.00     670.15
   36.59              4.45          0.97% , 1.19         1688.58 , 998.00           199.92 , 183.00            1933.39 , 1851.00      707.5
    36.6              2.42          0.93% , 0.85         1618.94 , 998.00           142.80 , 183.00            1806.27 , 1851.00     661.14
   36.62              3.79          0.92% , 0.80         1601.54 , 998.00           134.40 , 183.00            1780.87 , 1851.00     652.14
   36.62              3.09          0.97% , 1.04         1688.58 , 998.00           174.72 , 183.00            1908.19 , 1851.00     698.86
   36.62              4.46          0.98% , 1.09         1705.98 , 998.00           183.12 , 183.00            1933.59 , 1851.00      708.1
   36.64              1.72          0.96% , 0.99         1671.17 , 998.00           166.32 , 183.00            1882.79 , 1851.00     689.85
   36.68              0.29          0.95% , 0.94         1653.76 , 998.00           157.92 , 183.00            1856.39 , 1851.00     680.84
   36.68              4.55          0.98% , 1.10         1705.98 , 998.00           184.80 , 183.00            1935.27 , 1851.00     709.78
   36.69              1.08          0.94% , 0.89         1636.35 , 998.00           149.52 , 183.00            1830.99 , 1851.00     671.83
   36.73              2.51          0.93% , 0.84         1618.94 , 998.00           141.12 , 183.00            1804.59 , 1851.00     662.82
   36.73              4.37          0.98% , 1.08         1705.98 , 998.00           181.44 , 183.00            1931.91 , 1851.00     709.54
   36.73              4.64          0.98% , 1.11         1705.98 , 998.00           186.48 , 183.00            1936.95 , 1851.00     711.46
   36.74               3.0          0.97% , 1.03         1688.58 , 998.00           173.04 , 183.00            1906.51 , 1851.00     700.54
   36.76              1.63          0.96% , 0.98         1671.17 , 998.00           164.64 , 183.00            1881.11 , 1851.00     691.53
   36.79              4.73          0.98% , 1.12         1705.98 , 998.00           188.16 , 183.00            1938.63 , 1851.00     713.14
    36.8               0.2          0.95% , 0.93         1653.76 , 998.00           156.24 , 183.00            1854.71 , 1851.00     682.52
   36.82              1.17          0.94% , 0.88         1636.35 , 998.00           147.84 , 183.00            1829.31 , 1851.00     673.51
   36.84              4.82          0.98% , 1.13         1705.98 , 998.00           189.84 , 183.00            1940.31 , 1851.00     714.82
   36.85              4.28          0.98% , 1.07         1705.98 , 998.00           179.76 , 183.00            1930.23 , 1851.00     711.22
   36.86               2.6          0.93% , 0.83         1618.94 , 998.00           139.44 , 183.00            1802.91 , 1851.00      664.5
   36.87              2.91          0.97% , 1.02         1688.58 , 998.00           171.36 , 183.00            1904.83 , 1851.00     702.22
   36.88              1.54          0.96% , 0.97         1671.17 , 998.00           162.96 , 183.00            1879.43 , 1851.00     693.21
    36.9              4.92          0.98% , 1.14         1705.98 , 998.00           191.52 , 183.00            1941.99 , 1851.00      716.5
   36.92              0.11          0.95% , 0.92         1653.76 , 998.00           154.56 , 183.00            1853.03 , 1851.00      684.2
   36.94              1.26          0.94% , 0.87         1636.35 , 998.00           146.16 , 183.00            1827.63 , 1851.00     675.19
   36.95              5.01          0.98% , 1.15         1705.98 , 998.00           193.20 , 183.00            1943.67 , 1851.00     718.18
   36.97              4.19          0.98% , 1.06         1705.98 , 998.00           178.08 , 183.00            1928.55 , 1851.00      712.9
   36.98              2.69          0.93% , 0.82         1618.94 , 998.00           137.76 , 183.00            1801.23 , 1851.00     666.18
   36.99              2.82          0.97% , 1.01         1688.58 , 998.00           169.68 , 183.00            1903.15 , 1851.00      703.9
    37.0               5.1          0.98% , 1.16         1705.98 , 998.00           194.88 , 183.00            1945.35 , 1851.00     719.86
   37.01              1.45          0.96% , 0.96         1671.17 , 998.00           161.28 , 183.00            1877.75 , 1851.00     694.89
   37.05              0.02          0.95% , 0.91         1653.76 , 998.00           152.88 , 183.00            1851.35 , 1851.00     685.88
   37.06              5.19          0.98% , 1.17         1705.98 , 998.00           196.56 , 183.00            1947.03 , 1851.00     721.54
