Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    9.25              7.21          1.11% , 1.17          483.07 , 425.00           196.56 , 187.00              731.19 , 682.00      67.63
    9.27             10.99          0.86% , 1.08          374.27 , 425.00           181.44 , 187.00              607.07 , 682.00      56.29
    9.28              7.12          1.01% , 0.85          439.55 , 425.00           142.80 , 187.00              633.43 , 682.00      58.75
     9.3             11.11          0.91% , 0.95          396.03 , 425.00           159.60 , 187.00              606.23 , 682.00      56.37
     9.3              0.97          1.08% , 1.00          470.02 , 425.00           168.00 , 187.00              688.63 , 682.00      64.02
     9.3              7.15          1.13% , 1.12          491.78 , 425.00           188.16 , 187.00              730.79 , 682.00      67.94
    9.31             11.09          0.96% , 0.82          417.79 , 425.00           137.76 , 187.00              606.39 , 682.00      56.45
    9.32              6.04          1.02% , 0.87          443.90 , 425.00           146.16 , 187.00              640.79 , 682.00      59.74
    9.33               2.2          1.09% , 1.02          474.37 , 425.00           171.36 , 187.00              696.99 , 682.00      65.01
    9.34             11.05          0.89% , 1.00          387.33 , 425.00           168.00 , 187.00              606.63 , 682.00      56.67
    9.35             11.03          0.94% , 0.87          409.09 , 425.00           146.16 , 187.00              606.79 , 682.00      56.75
    9.36              4.82          1.03% , 0.89          448.26 , 425.00           149.52 , 187.00              649.15 , 682.00      60.74
    9.37              3.28          1.10% , 1.04          478.72 , 425.00           174.72 , 187.00              704.35 , 682.00       66.0
    9.38              7.31          1.12% , 1.15          487.42 , 425.00           193.20 , 187.00              731.83 , 682.00      68.62
     9.4             11.14          0.87% , 1.05          378.62 , 425.00           176.40 , 187.00              606.03 , 682.00      56.98
     9.4              3.74          1.04% , 0.91          452.61 , 425.00           152.88 , 187.00              656.51 , 682.00      61.73
     9.4               4.5          1.11% , 1.06          483.07 , 425.00           178.08 , 187.00              712.71 , 682.00      66.99
    9.41             11.12          0.92% , 0.92          400.38 , 425.00           154.56 , 187.00              606.19 , 682.00      57.06
    9.42              7.69          0.87% , 1.19          378.62 , 425.00           199.92 , 187.00              629.55 , 682.00       59.3
    9.44              5.58          1.12% , 1.08          487.42 , 425.00           181.44 , 187.00              720.07 , 682.00      67.98
    9.45              9.02          0.86% , 1.16          374.27 , 425.00           194.88 , 187.00              620.51 , 682.00      58.61
    9.45              2.66          1.05% , 0.93          456.96 , 425.00           156.24 , 187.00              663.87 , 682.00      62.72
    9.46             11.23          0.85% , 1.10          369.92 , 425.00           184.80 , 187.00              605.43 , 682.00      57.28
    9.46              7.46          1.11% , 1.18          483.07 , 425.00           198.24 , 187.00              732.87 , 682.00      69.31
    9.47              11.2          0.90% , 0.97          391.68 , 425.00           162.96 , 187.00              605.59 , 682.00      57.36
    9.48             11.18          0.95% , 0.84          413.44 , 425.00           141.12 , 187.00              605.75 , 682.00      57.44
    9.48              1.43          1.06% , 0.95          461.31 , 425.00           159.60 , 187.00              672.23 , 682.00      63.71
    9.48              6.66          1.13% , 1.10          491.78 , 425.00           184.80 , 187.00              727.43 , 682.00      68.98
    9.49             10.49          0.85% , 1.13          369.92 , 425.00           189.84 , 187.00              610.47 , 682.00      57.92
    9.49              9.67          0.99% , 0.80          430.85 , 425.00           134.40 , 187.00              616.03 , 682.00      58.45
     9.5               7.4          1.13% , 1.13          491.78 , 425.00           189.84 , 187.00              732.47 , 682.00      69.62
    9.52              8.45          1.00% , 0.82          435.20 , 425.00           137.76 , 187.00              624.39 , 682.00      59.44
    9.52              0.35          1.07% , 0.97          465.66 , 425.00           162.96 , 187.00              679.59 , 682.00       64.7
    9.53             11.29          0.88% , 1.02          382.98 , 425.00           171.36 , 187.00              604.99 , 682.00      57.66
    9.54             11.27          0.93% , 0.89          404.74 , 425.00           149.52 , 187.00              605.15 , 682.00      57.74
    9.56              0.73          1.08% , 0.99          470.02 , 425.00           166.32 , 187.00              686.95 , 682.00       65.7
    9.57              7.37          1.01% , 0.84          439.55 , 425.00           141.12 , 187.00              631.75 , 682.00      60.43
    9.58             11.23          0.86% , 1.07          374.27 , 425.00           179.76 , 187.00              605.39 , 682.00      57.97
    9.58              7.55          1.12% , 1.16          487.42 , 425.00           194.88 , 187.00              733.51 , 682.00       70.3
    9.59              1.95          1.09% , 1.01          474.37 , 425.00           169.68 , 187.00              695.31 , 682.00      66.69
     9.6             11.36          0.91% , 0.94          396.03 , 425.00           157.92 , 187.00              604.55 , 682.00      58.05
    9.61             11.33          0.96% , 0.81          417.79 , 425.00           136.08 , 187.00              604.71 , 682.00      58.13
    9.61              6.29          1.02% , 0.86          443.90 , 425.00           144.48 , 187.00              639.11 , 682.00      61.42
    9.63              3.03          1.10% , 1.03          478.72 , 425.00           173.04 , 187.00              702.67 , 682.00      67.68
    9.64              5.06          1.03% , 0.88          448.26 , 425.00           147.84 , 187.00              647.47 , 682.00      62.42
    9.65              11.3          0.89% , 0.99          387.33 , 425.00           166.32 , 187.00              604.95 , 682.00      58.35
    9.66             11.27          0.94% , 0.86          409.09 , 425.00           144.48 , 187.00              605.11 , 682.00      58.43
    9.66              4.26          1.11% , 1.05          483.07 , 425.00           176.40 , 187.00              711.03 , 682.00      68.67
    9.66              7.71          1.11% , 1.19          483.07 , 425.00           199.92 , 187.00              734.55 , 682.00      70.99
    9.68              3.98          1.04% , 0.90          452.61 , 425.00           151.20 , 187.00              654.83 , 682.00      63.41
    9.69              8.77          0.86% , 1.17          374.27 , 425.00           196.56 , 187.00              622.19 , 682.00      60.29
     9.7              5.34          1.12% , 1.07          487.42 , 425.00           179.76 , 187.00              718.39 , 682.00      69.66
    9.71             11.39          0.87% , 1.04          378.62 , 425.00           174.72 , 187.00              604.35 , 682.00      58.66
    9.71              7.65          1.13% , 1.14          491.78 , 425.00           191.52 , 187.00              734.15 , 682.00       71.3
    9.72             11.36          0.92% , 0.91          400.38 , 425.00           152.88 , 187.00              604.51 , 682.00      58.74
    9.73               2.9          1.05% , 0.92          456.96 , 425.00           154.56 , 187.00              662.19 , 682.00       64.4
    9.74             10.24          0.85% , 1.14          369.92 , 425.00           191.52 , 187.00              612.15 , 682.00       59.6
    9.74              6.42          1.13% , 1.09          491.78 , 425.00           183.12 , 187.00              725.75 , 682.00      70.66
    9.75              1.68          1.06% , 0.94          461.31 , 425.00           157.92 , 187.00              670.55 , 682.00      65.39
    9.76              7.64          1.14% , 1.11          496.13 , 425.00           186.48 , 187.00              734.11 , 682.00      71.65
    9.77             11.47          0.85% , 1.09          369.92 , 425.00           183.12 , 187.00              603.75 , 682.00      58.96
