Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
   11.53             11.27          0.80% , 1.01          348.16 , 432.00           339.36 , 338.00              739.14 , 833.00       85.2
   11.54             11.47          1.12% , 1.16          487.42 , 432.00           389.76 , 338.00              928.54 , 833.00     107.18
   11.55             11.68          0.91% , 0.86          396.03 , 432.00           288.96 , 338.00              735.74 , 833.00      85.01
   11.55              1.64          0.91% , 1.19          396.03 , 432.00           399.84 , 338.00              846.62 , 833.00      97.81
   11.57              7.69          0.83% , 1.06          361.22 , 432.00           356.16 , 338.00              768.94 , 833.00      88.94
   11.57             11.44          1.19% , 1.07          517.89 , 432.00           359.52 , 338.00              928.30 , 833.00     107.41
   11.58             11.65          0.84% , 0.95          365.57 , 432.00           319.20 , 338.00              735.98 , 833.00      85.23
    11.6              4.11          0.86% , 1.11          374.27 , 432.00           372.96 , 338.00              798.74 , 833.00      92.69
    11.6             11.61          0.94% , 0.82          409.09 , 432.00           275.52 , 338.00              736.30 , 833.00      85.39
   11.61             11.49          1.16% , 1.11          504.83 , 432.00           372.96 , 338.00              928.74 , 833.00     107.79
   11.62              7.25          1.04% , 0.80          452.61 , 432.00           268.80 , 338.00              772.58 , 833.00      89.81
   11.64              11.7          0.87% , 0.91          378.62 , 432.00           305.76 , 338.00              735.54 , 833.00      85.62
   11.64              0.53          0.89% , 1.16          387.33 , 432.00           389.76 , 338.00              828.54 , 833.00      96.43
   11.64              6.37          1.05% , 0.81          456.96 , 432.00           272.16 , 338.00              779.94 , 833.00       90.8
   11.64              5.37          1.06% , 0.82          461.31 , 432.00           275.52 , 338.00              788.30 , 833.00      91.79
   11.64             11.55          1.13% , 1.15          491.78 , 432.00           386.40 , 338.00              929.18 , 833.00     108.18
   11.66              4.48          1.07% , 0.83          465.66 , 432.00           278.88 , 338.00              795.66 , 833.00      92.78
   11.67             11.67          0.80% , 1.00          348.16 , 432.00           336.00 , 338.00              735.78 , 833.00      85.84
   11.68              9.98          0.81% , 1.03          352.51 , 432.00           346.08 , 338.00              749.86 , 833.00      87.57
   11.68               3.6          1.08% , 0.84          470.02 , 432.00           282.24 , 338.00              803.02 , 833.00      93.78
   11.68              2.59          1.09% , 0.85          474.37 , 432.00           285.60 , 338.00              811.38 , 833.00      94.77
   11.68              11.6          1.10% , 1.19          478.72 , 432.00           399.84 , 338.00              929.62 , 833.00     108.56
   11.69             11.69          1.17% , 1.10          509.18 , 432.00           369.60 , 338.00              930.38 , 833.00     108.78
    11.7             11.75          0.90% , 0.87          391.68 , 432.00           292.32 , 338.00              735.10 , 833.00       86.0
    11.7              1.71          1.10% , 0.86          478.72 , 432.00           288.96 , 338.00              818.74 , 833.00      95.76
    11.7              0.71          1.11% , 0.87          483.07 , 432.00           292.32 , 338.00              827.10 , 833.00      96.75
   11.71               6.4          0.84% , 1.08          365.57 , 432.00           362.88 , 338.00              779.66 , 833.00      91.31
   11.71              0.18          1.12% , 0.88          487.42 , 432.00           295.68 , 338.00              834.46 , 833.00      97.74
   11.73             11.72          0.83% , 0.96          361.22 , 432.00           322.56 , 338.00              735.34 , 833.00      86.22
   11.73              1.06          1.13% , 0.89          491.78 , 432.00           299.04 , 338.00              841.82 , 833.00      98.74
   11.73              2.06          1.14% , 0.90          496.13 , 432.00           302.40 , 338.00              850.18 , 833.00      99.73
   11.73             11.74          1.14% , 1.14          496.13 , 432.00           383.04 , 338.00              930.82 , 833.00     109.17
   11.74              2.83          0.87% , 1.13          378.62 , 432.00           379.68 , 338.00              809.46 , 833.00      95.06
   11.75              2.95          1.15% , 0.91          500.48 , 432.00           305.76 , 338.00              857.54 , 833.00     100.72
   11.76             11.81          0.93% , 0.83          404.74 , 432.00           278.88 , 338.00              734.66 , 833.00      86.38
   11.76              11.8          1.11% , 1.18          483.07 , 432.00           396.48 , 338.00              931.26 , 833.00     109.55
   11.76              3.83          1.16% , 0.92          504.83 , 432.00           309.12 , 338.00              864.90 , 833.00     101.71
   11.76              4.83          1.17% , 0.93          509.18 , 432.00           312.48 , 338.00              873.26 , 833.00      102.7
   11.77              0.75          0.90% , 1.18          391.68 , 432.00           396.48 , 338.00              839.26 , 833.00       98.8
   11.78             11.78          0.86% , 0.92          374.27 , 432.00           309.12 , 338.00              734.90 , 833.00      86.61
   11.78              5.72          1.18% , 0.94          513.54 , 432.00           315.84 , 338.00              880.62 , 833.00      103.7
   11.79             11.77          1.18% , 1.09          513.54 , 432.00           366.24 , 338.00              931.02 , 833.00     109.78
   11.79               6.6          1.19% , 0.95          517.89 , 432.00           319.20 , 338.00              887.98 , 833.00     104.69
   11.82              8.69          0.82% , 1.05          356.86 , 432.00           352.80 , 338.00              760.58 , 833.00      89.94
   11.83             11.82          1.15% , 1.13          500.48 , 432.00           379.68 , 338.00              931.46 , 833.00     110.16
   11.84             11.83          0.89% , 0.88          387.33 , 432.00           295.68 , 338.00              734.46 , 833.00      86.99
   11.85              5.12          0.85% , 1.10          369.92 , 432.00           369.60 , 338.00              790.38 , 833.00      93.68
   11.86             11.87          1.12% , 1.17          487.42 , 432.00           393.12 , 338.00              931.90 , 833.00     110.54
   11.88              1.54          0.88% , 1.15          382.98 , 432.00           386.40 , 338.00              820.18 , 833.00      97.42
   11.89             11.92          0.82% , 0.97          356.86 , 432.00           325.92 , 338.00              733.70 , 833.00      87.22
   11.89             11.84          1.19% , 1.08          517.89 , 432.00           362.88 , 338.00              931.66 , 833.00     110.77
    11.9             11.88          0.92% , 0.84          400.38 , 432.00           282.24 , 338.00              734.02 , 833.00      87.38
   11.92              11.9          1.16% , 1.12          504.83 , 432.00           376.32 , 338.00              932.10 , 833.00     111.15
   11.93             10.86          0.80% , 1.02          348.16 , 432.00           342.72 , 338.00              742.50 , 833.00      88.56
   11.95              7.29          0.83% , 1.07          361.22 , 432.00           359.52 , 338.00              772.30 , 833.00       92.3
   11.95             11.97          0.85% , 0.93          369.92 , 432.00           312.48 , 338.00              733.26 , 833.00       87.6
   11.96             11.93          0.95% , 0.80          413.44 , 432.00           268.80 , 338.00              733.58 , 833.00      87.76
   11.96             11.95          1.13% , 1.16          491.78 , 432.00           389.76 , 338.00              932.54 , 833.00     111.54
   11.97              3.71          0.86% , 1.12          374.27 , 432.00           376.32 , 338.00              802.10 , 833.00      96.05
    12.0              0.13          0.89% , 1.17          387.33 , 432.00           393.12 , 338.00              831.90 , 833.00      99.79
   12.01             12.03          0.88% , 0.89          382.98 , 432.00           299.04 , 338.00              732.82 , 833.00      87.98
