Exhaustive search results ordered by lowest SUM OF DIFFERENCES AS PERCENTAGE OF MEASURED EXECUTION TIME (sum_of_diffs / actual_exec)

sum_of_diff(%)      sim_err(%)     map_cf, reduce_cf     sim_map , actual_map    sim_redu , actual_redu      sim_elap , actual_elap  sum_of_diff
    8.32              2.99          0.90% , 0.83        1566.72 , 1638.00           557.76 , 667.00            2170.01 , 2237.00     180.52
    8.34             14.62          1.03% , 1.08        1793.02 , 1638.00           725.76 , 667.00            2564.01 , 2237.00     213.78
    8.35             11.22          1.04% , 0.94        1810.43 , 1638.00           631.68 , 667.00            2487.93 , 2237.00     207.75
    8.36              4.02          0.99% , 0.83        1723.39 , 1638.00           557.76 , 667.00            2327.01 , 2237.00     194.63
    8.38              3.06          0.88% , 0.88        1531.90 , 1638.00           591.36 , 667.00            2168.61 , 2237.00     181.74
    8.38             14.68          1.05% , 1.03        1827.84 , 1638.00           692.16 , 667.00            2565.41 , 2237.00      215.0
    8.39              14.7          1.00% , 1.16        1740.80 , 1638.00           779.52 , 667.00            2565.77 , 2237.00     215.32
    8.41             12.58          1.05% , 0.96        1827.84 , 1638.00           645.12 , 667.00            2518.37 , 2237.00     211.72
    8.42              5.38          1.00% , 0.85        1740.80 , 1638.00           571.20 , 667.00            2357.45 , 2237.00      198.6
    8.43             14.76          1.02% , 1.11        1775.62 , 1638.00           745.92 , 667.00            2567.17 , 2237.00     216.54
    8.44              3.07          0.86% , 0.93        1497.09 , 1638.00           624.96 , 667.00            2168.21 , 2237.00     182.95
    8.45              3.09          0.91% , 0.80        1584.13 , 1638.00           537.60 , 667.00            2167.85 , 2237.00     183.27
    8.46              7.82          0.90% , 1.19        1566.72 , 1638.00           799.68 , 667.00            2411.93 , 2237.00     203.96
    8.46             13.98          1.06% , 0.98        1845.25 , 1638.00           658.56 , 667.00            2549.81 , 2237.00     215.69
    8.47              6.16          0.89% , 1.16        1549.31 , 1638.00           779.52 , 667.00            2374.77 , 2237.00     201.21
    8.48              6.79          1.01% , 0.87        1758.21 , 1638.00           584.64 , 667.00            2388.89 , 2237.00     202.57
    8.48             14.82          1.04% , 1.06        1810.43 , 1638.00           712.32 , 667.00            2568.57 , 2237.00     217.75
    8.49              4.45          0.88% , 1.13        1531.90 , 1638.00           759.36 , 667.00            2336.61 , 2237.00     198.46
    8.49             14.84          0.99% , 1.19        1723.39 , 1638.00           799.68 , 667.00            2568.93 , 2237.00     218.07
     8.5              3.14          0.84% , 0.98        1462.27 , 1638.00           658.56 , 667.00            2166.81 , 2237.00     184.17
    8.51              2.79          0.87% , 1.10        1514.50 , 1638.00           739.20 , 667.00            2299.45 , 2237.00      195.7
    8.52              3.15          0.89% , 0.85        1549.31 , 1638.00           571.20 , 667.00            2166.45 , 2237.00     184.49
    8.52             14.88          1.06% , 1.01        1845.25 , 1638.00           678.72 , 667.00            2569.97 , 2237.00     218.97
    8.53              1.13          0.86% , 1.07        1497.09 , 1638.00           719.04 , 667.00            2262.29 , 2237.00     192.95
    8.53              14.9          1.01% , 1.14        1758.21 , 1638.00           766.08 , 667.00            2570.33 , 2237.00     219.29
    8.54              8.15          1.02% , 0.89        1775.62 , 1638.00           598.08 , 667.00            2419.33 , 2237.00     206.54
    8.55              0.58          0.85% , 1.04        1479.68 , 1638.00           698.88 , 667.00            2224.13 , 2237.00      190.2
    8.57              2.24          0.84% , 1.01        1462.27 , 1638.00           678.72 , 667.00            2186.97 , 2237.00     187.45
    8.58              3.22          0.87% , 0.90        1514.50 , 1638.00           604.80 , 667.00            2165.05 , 2237.00      185.7
    8.58             14.92          1.03% , 1.09        1793.02 , 1638.00           732.48 , 667.00            2570.73 , 2237.00      220.5
    8.59              9.51          1.03% , 0.91        1793.02 , 1638.00           611.52 , 667.00            2449.77 , 2237.00      210.5
    8.62              2.32          0.98% , 0.80        1705.98 , 1638.00           537.60 , 667.00            2288.85 , 2237.00     197.38
    8.62             14.98          1.05% , 1.04        1827.84 , 1638.00           698.88 , 667.00            2572.13 , 2237.00     221.72
    8.63              15.0          1.00% , 1.17        1740.80 , 1638.00           786.24 , 667.00            2572.49 , 2237.00     222.04
    8.64              3.28          0.85% , 0.95        1479.68 , 1638.00           638.40 , 667.00            2163.65 , 2237.00     186.92
    8.64             10.92          1.04% , 0.93        1810.43 , 1638.00           624.96 , 667.00            2481.21 , 2237.00     214.47
    8.66              3.29          0.90% , 0.82        1566.72 , 1638.00           551.04 , 667.00            2163.29 , 2237.00     187.24
    8.67             15.06          1.02% , 1.12        1775.62 , 1638.00           752.64 , 667.00            2573.89 , 2237.00     223.26
    8.68              3.72          0.99% , 0.82        1723.39 , 1638.00           551.04 , 667.00            2320.29 , 2237.00     201.35
     8.7             12.28          1.05% , 0.95        1827.84 , 1638.00           638.40 , 667.00            2511.65 , 2237.00     218.44
    8.72              3.36          0.88% , 0.87        1531.90 , 1638.00           584.64 , 667.00            2161.89 , 2237.00     188.46
    8.72             15.12          1.04% , 1.07        1810.43 , 1638.00           719.04 , 667.00            2575.29 , 2237.00     224.47
    8.73              6.46          0.89% , 1.17        1549.31 , 1638.00           786.24 , 667.00            2381.49 , 2237.00     207.93
    8.73              5.08          1.00% , 0.84        1740.80 , 1638.00           564.48 , 667.00            2350.73 , 2237.00     205.32
    8.75             13.68          1.06% , 0.97        1845.25 , 1638.00           651.84 , 667.00            2543.09 , 2237.00     222.41
    8.76              4.75          0.88% , 1.14        1531.90 , 1638.00           766.08 , 667.00            2343.33 , 2237.00     205.18
    8.76             15.19          1.06% , 1.02        1845.25 , 1638.00           685.44 , 667.00            2576.69 , 2237.00     225.69
    8.77              15.2          1.01% , 1.15        1758.21 , 1638.00           772.80 , 667.00            2577.05 , 2237.00     226.01
    8.78              3.38          0.86% , 0.92        1497.09 , 1638.00           618.24 , 667.00            2161.49 , 2237.00     189.67
    8.78              3.09          0.87% , 1.11        1514.50 , 1638.00           745.92 , 667.00            2306.17 , 2237.00     202.42
    8.79              6.49          1.01% , 0.86        1758.21 , 1638.00           577.92 , 667.00            2382.17 , 2237.00     209.29
     8.8              1.43          0.86% , 1.08        1497.09 , 1638.00           725.76 , 667.00            2269.01 , 2237.00     199.67
     8.8             15.04          1.07% , 0.99        1862.66 , 1638.00           665.28 , 667.00            2573.53 , 2237.00     226.38
    8.82             15.22          1.03% , 1.10        1793.02 , 1638.00           739.20 , 667.00            2577.45 , 2237.00     227.22
    8.83              0.27          0.85% , 1.05        1479.68 , 1638.00           705.60 , 667.00            2230.85 , 2237.00     196.92
    8.84              3.44          0.84% , 0.97        1462.27 , 1638.00           651.84 , 667.00            2160.09 , 2237.00     190.89
    8.84              7.85          1.02% , 0.88        1775.62 , 1638.00           591.36 , 667.00            2412.61 , 2237.00     213.26
    8.85              1.94          0.84% , 1.02        1462.27 , 1638.00           685.44 , 667.00            2193.69 , 2237.00     194.17
    8.85              3.45          0.89% , 0.84        1549.31 , 1638.00           564.48 , 667.00            2159.73 , 2237.00     191.21
    8.86             15.28          1.05% , 1.05        1827.84 , 1638.00           705.60 , 667.00            2578.85 , 2237.00     228.44
    8.87              15.3          1.00% , 1.18        1740.80 , 1638.00           792.96 , 667.00            2579.21 , 2237.00     228.76
    8.89              9.21          1.03% , 0.90        1793.02 , 1638.00           604.80 , 667.00            2443.05 , 2237.00     217.22
     8.9             15.34          1.07% , 1.00        1862.66 , 1638.00           672.00 , 667.00            2580.25 , 2237.00     229.66
    8.91             15.36          1.02% , 1.13        1775.62 , 1638.00           759.36 , 667.00            2580.61 , 2237.00     229.98
    8.92              3.52          0.87% , 0.89        1514.50 , 1638.00           598.08 , 667.00            2158.33 , 2237.00     192.42
    8.94             10.62          1.04% , 0.92        1810.43 , 1638.00           618.24 , 667.00            2474.49 , 2237.00     221.19
    8.95             15.42          1.04% , 1.08        1810.43 , 1638.00           725.76 , 667.00            2582.01 , 2237.00     231.19
    8.98              3.58          0.85% , 0.94        1479.68 , 1638.00           631.68 , 667.00            2156.93 , 2237.00     193.64
    8.99              6.76          0.89% , 1.18        1549.31 , 1638.00           792.96 , 667.00            2388.21 , 2237.00     214.65
    8.99               3.6          0.90% , 0.81        1566.72 , 1638.00           544.32 , 667.00            2156.57 , 2237.00     193.96
    8.99              3.42          0.99% , 0.81        1723.39 , 1638.00           544.32 , 667.00            2313.57 , 2237.00     208.07
    8.99             11.98          1.05% , 0.94        1827.84 , 1638.00           631.68 , 667.00            2504.93 , 2237.00     225.16
     9.0             15.49          1.06% , 1.03        1845.25 , 1638.00           692.16 , 667.00            2583.41 , 2237.00     232.41
    9.01              15.5          1.01% , 1.16        1758.21 , 1638.00           779.52 , 667.00            2583.77 , 2237.00     232.73
    9.02              5.05          0.88% , 1.15        1531.90 , 1638.00           772.80 , 667.00            2350.05 , 2237.00      211.9
    9.03             13.38          1.06% , 0.96        1845.25 , 1638.00           645.12 , 667.00            2536.37 , 2237.00     229.13
    9.04              3.64          0.83% , 0.99        1444.86 , 1638.00           665.28 , 667.00            2155.53 , 2237.00     194.86
    9.04              3.39          0.87% , 1.12        1514.50 , 1638.00           752.64 , 667.00            2312.89 , 2237.00     209.14
    9.05              4.78          1.00% , 0.83        1740.80 , 1638.00           557.76 , 667.00            2344.01 , 2237.00     212.04
